col1,col2,col3,col4,col5,col6,col7,query_fna,subject_fna,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
2008,1063,MBTLJ-20,1063.13,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/706/325/GCF_002706325.1_ASM270632v1,7,1063.13.fna,GCF_002706325.1_ASM270632v1_genomic.fna, 4650063, 4650063,1063.13.fna_vs_GCF_002706325.1_ASM270632v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4650063,0,0,0,0,0,0,1063_subject_array_1739743655.bin
2183,106654,2014S01-097,106654.543,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/441/185/GCF_038441185.1_ASM3844118v1,7,106654.543.fna,GCF_038441185.1_ASM3844118v1_genomic.fna, 4211219, 4211219,106654.543.fna_vs_GCF_038441185.1_ASM3844118v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4211219,0,0,0,0,0,0,106654_subject_array_1739743657.bin
2318,106654,MIN-001,106654.276,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/460/605/GCF_021460605.1_ASM2146060v1,7,106654.276.fna,GCF_021460605.1_ASM2146060v1_genomic.fna, 4138722, 4138722,106654.276.fna_vs_GCF_021460605.1_ASM2146060v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4138722,0,0,0,0,0,0,106654_subject_array_1739743658.bin
2430,1068979,N1165,1068979.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/473/265/GCF_000473265.1_ASM47326v1,7,1068979.3.fna,GCF_000473265.1_ASM47326v1_genomic.fna, 8692968, 8693468,1068979.3.fna_vs_GCF_000473265.1_ASM47326v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,500,8692968,0,0,0,0,0,0,1068979_subject_array_1739743662.bin
2459,1069623,GA05578,1069623.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/252/245/GCF_000252245.1_ASM25224v2,7,1069623.3.fna,GCF_000252245.1_ASM25224v2_genomic.fna, 2107559, 2107559,1069623.3.fna_vs_GCF_000252245.1_ASM25224v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2107558,0,0,0,1,0,0,1069623_subject_array_1739743663.bin
2976,1077464,RH_49702_11,1077464.26,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/096/255/GCF_002096255.1_ASM209625v1,7,1077464.26.fna,GCF_002096255.1_ASM209625v1_genomic.fna, 1913032, 1913032,1077464.26.fna_vs_GCF_002096255.1_ASM209625v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1913032,0,0,0,0,0,0,1077464_subject_array_1739743664.bin
3243,1084519,JCM 17917,1084519.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/541/795/GCF_039541795.1_ASM3954179v1,7,1084519.3.fna,GCF_039541795.1_ASM3954179v1_genomic.fna, 4449389, 4449389,1084519.3.fna_vs_GCF_039541795.1_ASM3954179v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4449389,0,0,0,0,0,0,1084519_subject_array_1739743666.bin
3563,1089444,IFB0695,1089444.98,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/339/875/GCF_013339875.1_ASM1333987v1,7,1089444.98.fna,GCF_013339875.1_ASM1333987v1_genomic.fna, 4904769, 4904769,1089444.98.fna_vs_GCF_013339875.1_ASM1333987v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4904769,0,0,0,0,0,0,1089444_subject_array_1739743667.bin
3637,108980,RIVM_C010559,108980.138,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/723/145/GCF_025723145.1_ASM2572314v1,7,108980.138.fna,GCF_025723145.1_ASM2572314v1_genomic.fna, 4013602, 4013602,108980.138.fna_vs_GCF_025723145.1_ASM2572314v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4013602,0,0,0,0,0,0,108980_subject_array_1739743669.bin
3638,108980,RIVM_C010761,108980.137,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/723/125/GCF_025723125.1_ASM2572312v1,7,108980.137.fna,GCF_025723125.1_ASM2572312v1_genomic.fna, 4077497, 4077497,108980.137.fna_vs_GCF_025723125.1_ASM2572312v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4077497,0,0,0,0,0,0,108980_subject_array_1739743671.bin
3691,108981,ACE,108981.6,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/971/565/GCF_001971565.1_ASM197156v1,7,108981.6.fna,GCF_001971565.1_ASM197156v1_genomic.fna, 3268053, 3268053,108981.6.fna_vs_GCF_001971565.1_ASM197156v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3268053,0,0,0,0,0,0,108981_subject_array_1739743672.bin
4026,1100719,Rim11,1100719.7,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/269/365/GCF_001269365.1_Rim11.a1,7,1100719.7.fna,GCF_001269365.1_Rim11.a1_genomic.fna, 2859441, 2859441,1100719.7.fna_vs_GCF_001269365.1_Rim11.a1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2859441,0,0,0,0,0,0,1100719_subject_array_1739743673.bin
4029,1100724,T6-5,1100724.4,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/063/315/GCF_003063315.1_ASM306331v1,7,1100724.4.fna,GCF_003063315.1_ASM306331v1_genomic.fna, 4166903, 4166903,1100724.4.fna_vs_GCF_003063315.1_ASM306331v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4166903,0,0,0,0,0,0,1100724_subject_array_1739743676.bin
4109,110321,ml2,110321.331,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/632/515/GCF_034632515.1_ASM3463251v1,7,110321.331.fna,GCF_034632515.1_ASM3463251v1_genomic.fna, 7735018, 7735018,110321.331.fna_vs_GCF_034632515.1_ASM3463251v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7735018,0,0,0,0,0,0,110321_subject_array_1739743680.bin
4244,110937,VKM Ac-2925,110937.20,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/815/465/GCF_022815465.1_ASM2281546v1,7,110937.20.fna,GCF_022815465.1_ASM2281546v1_genomic.fna, 4488266, 4488266,110937.20.fna_vs_GCF_022815465.1_ASM2281546v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,500,4487766,0,0,0,0,0,0,110937_subject_array_1739743683.bin
4987,1121113,DSM 1112,1121113.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/814/475/GCF_030814475.1_ASM3081447v1,7,1121113.3.fna,GCF_030814475.1_ASM3081447v1_genomic.fna, 6477857, 6477857,1121113.3.fna_vs_GCF_030814475.1_ASM3081447v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6477857,0,0,0,0,0,0,1121113_subject_array_1739743686.bin
4996,1121123,DSM 17977,1121123.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/428/765/GCF_000428765.1_ASM42876v1,7,1121123.3.fna,GCF_000428765.1_ASM42876v1_genomic.fna, 2577573, 2579573,1121123.3.fna_vs_GCF_000428765.1_ASM42876v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,2000,2577573,0,0,0,0,0,0,1121123_subject_array_1739743687.bin
5263,1121954,DSM 11115,1121954.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/797/555/GCF_002797555.1_ASM279755v1,7,1121954.3.fna,GCF_002797555.1_ASM279755v1_genomic.fna, 5870407, 5870407,1121954.3.fna_vs_GCF_002797555.1_ASM279755v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5870407,0,0,0,0,0,0,1121954_subject_array_1739743689.bin
5523,1123073,DSM 22992,1123073.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/378/125/GCF_000378125.1_ASM37812v1,7,1123073.3.fna,GCF_000378125.1_ASM37812v1_genomic.fna, 4343079, 4343639,1123073.3.fna_vs_GCF_000378125.1_ASM37812v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,560,4343079,0,0,0,0,0,0,1123073_subject_array_1739743691.bin
5573,1123279,DSM 19543,1123279.7,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/325/GCF_000420325.1_ASM42032v1,7,1123279.7.fna,GCF_000420325.1_ASM42032v1_genomic.fna, 3947342, 3947342,1123279.7.fna_vs_GCF_000420325.1_ASM42032v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3947342,0,0,0,0,0,0,1123279_subject_array_1739743692.bin
5679,1123502,DSM 18708,1123502.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/375/345/GCF_000375345.1_ASM37534v1,7,1123502.3.fna,GCF_000375345.1_ASM37534v1_genomic.fna, 1991020, 1991020,1123502.3.fna_vs_GCF_000375345.1_ASM37534v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1991020,0,0,0,0,0,0,1123502_subject_array_1739743693.bin
5699,1123862,Kp13,1123862.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/165/GCF_000512165.1_ASM51216v1,7,1123862.3.fna,GCF_000512165.1_ASM51216v1_genomic.fna, 5739888, 5739888,1123862.3.fna_vs_GCF_000512165.1_ASM51216v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5739888,0,0,0,0,0,0,1123862_subject_array_1739743695.bin
5795,1125630,HS11286,1125630.4,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/185/GCF_000240185.1_ASM24018v2,7,1125630.4.fna,GCF_000240185.1_ASM24018v2_genomic.fna, 5682322, 5682322,1125630.4.fna_vs_GCF_000240185.1_ASM24018v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5682322,0,0,0,0,0,0,1125630_subject_array_1739743698.bin
6064,1133329,Humboldt,1133329.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/965/155/GCF_000965155.1_ASM96515v1,7,1133329.3.fna,GCF_000965155.1_ASM96515v1_genomic.fna, 1564726, 1564726,1133329.3.fna_vs_GCF_000965155.1_ASM96515v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1564726,0,0,0,0,0,0,1133329_subject_array_1739743699.bin
6129,1134687,2022CK-00496,1134687.747,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/577/885/GCF_027577885.1_ASM2757788v1,7,1134687.747.fna,GCF_027577885.1_ASM2757788v1_genomic.fna,  401693, 6367456,1134687.747.fna_vs_GCF_027577885.1_ASM2757788v1_genomic.fna_blast.xml,0,0,84,14,0,0,6,5929660,416984,0,7,2326,18227,0,148,1134687_subject_array_1739743700.bin
6455,1134687,MGH176,1134687.18,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/152/325/GCF_002152325.1_ASM215232v1,7,1134687.18.fna,GCF_002152325.1_ASM215232v1_genomic.fna, 6147269, 6147269,1134687.18.fna_vs_GCF_002152325.1_ASM215232v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,106224,6041032,0,0,6,7,0,0,1134687_subject_array_1739743703.bin
6648,113557,MGB0734,113557.13,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/476/135/GCF_015476135.1_ASM1547613v1,7,113557.13.fna,GCF_015476135.1_ASM1547613v1_genomic.fna, 3300275, 3300275,113557.13.fna_vs_GCF_015476135.1_ASM1547613v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3300275,0,0,0,0,0,0,113557_subject_array_1739743704.bin
7789,1157010,M0102,1157010.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/360/125/GCF_000360125.1_Stap_aure_M0102_V1,7,1157010.3.fna,GCF_000360125.1_Stap_aure_M0102_V1_genomic.fna, 2828936, 2834946,1157010.3.fna_vs_GCF_000360125.1_Stap_aure_M0102_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,6010,2828936,0,0,0,0,0,0,1157010_subject_array_1739743705.bin
7793,1157014,M0192,1157014.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/360/325/GCF_000360325.1_Stap_aure_M0192_V1,7,1157014.3.fna,GCF_000360325.1_Stap_aure_M0192_V1_genomic.fna, 2837608, 2838711,1157014.3.fna_vs_GCF_000360325.1_Stap_aure_M0192_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,1077,2837631,0,0,0,3,0,0,1157014_subject_array_1739743707.bin
7798,1157019,M0252,1157019.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/360/585/GCF_000360585.1_Stap_aure_M0252_V1,7,1157019.3.fna,GCF_000360585.1_Stap_aure_M0252_V1_genomic.fna, 2799331, 2800006,1157019.3.fna_vs_GCF_000360585.1_Stap_aure_M0252_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,610,2799350,0,0,2,44,0,0,1157019_subject_array_1739743708.bin
8461,1160095,DSM 24756,1160095.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/987/595/GCF_003987595.1_ASM398759v1,7,1160095.3.fna,GCF_003987595.1_ASM398759v1_genomic.fna, 2444868, 2444868,1160095.3.fna_vs_GCF_003987595.1_ASM398759v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2444868,0,0,0,0,0,0,1160095_subject_array_1739743709.bin
8466,1160163,NI240,1160163.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/665/GCF_000365665.1_Bruc_abor_NI240_V1,7,1160163.3.fna,GCF_000365665.1_Bruc_abor_NI240_V1_genomic.fna, 3285688, 3285688,1160163.3.fna_vs_GCF_000365665.1_Bruc_abor_NI240_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3285688,0,0,0,0,0,0,1160163_subject_array_1739743710.bin
8467,1160164,NI274,1160164.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/805/GCF_000365805.1_Bruc_abor_NI274_V1,7,1160164.3.fna,GCF_000365805.1_Bruc_abor_NI274_V1_genomic.fna, 3285480, 3285480,1160164.3.fna_vs_GCF_000365805.1_Bruc_abor_NI274_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3285480,0,0,0,0,0,0,1160164_subject_array_1739743711.bin
8482,1160179,85/69,1160179.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/285/GCF_000370285.1_Bruc_abor_85_69_V1,7,1160179.3.fna,GCF_000370285.1_Bruc_abor_85_69_V1_genomic.fna, 3274983, 3275083,1160179.3.fna_vs_GCF_000370285.1_Bruc_abor_85_69_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,99,3274984,0,0,0,0,0,0,1160179_subject_array_1739743712.bin
8489,1160187,85/140,1160187.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/366/385/GCF_000366385.1_Bruc_abor_85_140_V1,7,1160187.3.fna,GCF_000366385.1_Bruc_abor_85_140_V1_genomic.fna, 3281183, 3281183,1160187.3.fna_vs_GCF_000366385.1_Bruc_abor_85_140_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3281183,0,0,0,0,0,0,1160187_subject_array_1739743714.bin
8501,1160200,65/157,1160200.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/125/GCF_000370125.1_Bruc_abor_65_157_V1,7,1160200.3.fna,GCF_000370125.1_Bruc_abor_65_157_V1_genomic.fna, 3278854, 3278954,1160200.3.fna_vs_GCF_000370125.1_Bruc_abor_65_157_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,100,3278854,0,0,0,0,0,0,1160200_subject_array_1739743715.bin
8513,1160213,UK23/06,1160213.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/765/GCF_000370765.1_Bruc_meli_UK23_06_V1,7,1160213.3.fna,GCF_000370765.1_Bruc_meli_UK23_06_V1_genomic.fna, 3295811, 3295911,1160213.3.fna_vs_GCF_000370765.1_Bruc_meli_UK23_06_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,99,3295812,0,0,0,0,0,0,1160213_subject_array_1739743716.bin
8523,1160223,UK19/04,1160223.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/367/045/GCF_000367045.1_Bruc_meli_UK19_04_V1,7,1160223.3.fna,GCF_000367045.1_Bruc_meli_UK19_04_V1_genomic.fna, 3296038, 3296038,1160223.3.fna_vs_GCF_000367045.1_Bruc_meli_UK19_04_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3296038,0,0,0,0,0,0,1160223_subject_array_1739743718.bin
8584,1160769,7102.58,1160769.23,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/923/415/GCF_004923415.2_ASM492341v2,7,1160769.23.fna,GCF_004923415.2_ASM492341v2_genomic.fna, 4989762, 4978672,1160769.23.fna_vs_GCF_004923415.2_ASM492341v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4978671,0,0,1,0,0,0,1160769_subject_array_1739743719.bin
8686,1163670,14(A),1163670.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/526/555/GCF_000526555.1_ASM52655v1,7,1163670.3.fna,GCF_000526555.1_ASM52655v1_genomic.fna, 7213997, 7213997,1163670.3.fna_vs_GCF_000526555.1_ASM52655v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7213997,0,0,0,0,0,0,1163670_subject_array_1739743722.bin
8738,1166323,DSM 27347,1166323.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/789/535/GCF_009789535.1_ASM978953v1,7,1166323.3.fna,GCF_009789535.1_ASM978953v1_genomic.fna, 4094655, 4094655,1166323.3.fna_vs_GCF_009789535.1_ASM978953v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4094655,0,0,0,0,0,0,1166323_subject_array_1739743724.bin
8806,1169209,63/144,1169209.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/025/GCF_000370025.1_Bruc_abor_63_144_V1,7,1169209.3.fna,GCF_000370025.1_Bruc_abor_63_144_V1_genomic.fna, 3281321, 3284092,1169209.3.fna_vs_GCF_000370025.1_Bruc_abor_63_144_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,2770,3281321,0,0,0,1,0,0,1169209_subject_array_1739743725.bin
8813,1169216,87/28,1169216.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/305/GCF_000370305.1_Bruc_abor_87_28_V1,7,1169216.3.fna,GCF_000370305.1_Bruc_abor_87_28_V1_genomic.fna, 3302321, 3303778,1169216.3.fna_vs_GCF_000370305.1_Bruc_abor_87_28_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,1442,3302321,0,15,0,0,0,0,1169216_subject_array_1739743726.bin
8825,1169228,UK3/06,1169228.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/825/GCF_000370825.1_Bruc_meli_UK3_06_V1,7,1169228.3.fna,GCF_000370825.1_Bruc_meli_UK3_06_V1_genomic.fna, 3305051, 3310006,1169228.3.fna_vs_GCF_000370825.1_Bruc_meli_UK3_06_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,4935,3305051,0,20,0,0,0,0,1169228_subject_array_1739743728.bin
9188,1173585,HKCCA5708,1173585.42,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/035/145/GCF_013035145.1_ASM1303514v1,7,1173585.42.fna,GCF_013035145.1_ASM1303514v1_genomic.fna, 3729228, 3729228,1173585.42.fna_vs_GCF_013035145.1_ASM1303514v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3729228,0,0,0,0,0,0,1173585_subject_array_1739743729.bin
9193,1173585,HKCCA5930,1173585.43,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/035/065/GCF_013035065.1_ASM1303506v1,7,1173585.43.fna,GCF_013035065.1_ASM1303506v1_genomic.fna, 3717871, 3717871,1173585.43.fna_vs_GCF_013035065.1_ASM1303506v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3717871,0,0,0,0,0,0,1173585_subject_array_1739743730.bin
9731,1185412,L81,1185412.3,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/313/305/GCF_003313305.1_ASM331330v1,7,1185412.3.fna,GCF_003313305.1_ASM331330v1_genomic.fna, 6419149, 6419149,1185412.3.fna_vs_GCF_003313305.1_ASM331330v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6419149,0,0,0,0,0,0,1185412_subject_array_1739743734.bin
9829,1185650,1122,1185650.612,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/134/675/GCF_900134675.1_12163_2_82,7,1185650.612.fna,GCF_900134675.1_12163_2_82_genomic.fna, 4974715, 4974715,1185650.612.fna_vs_GCF_900134675.1_12163_2_82_genomic.fna_blast.xml,0,0,0,0,0,0,1,3356,4971349,0,1,8,0,0,0,1185650_subject_array_1739743735.bin
10632,1185650,T10721,1185650.1198,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/513/525/GCF_030513525.1_ASM3051352v1,7,1185650.1198.fna,GCF_030513525.1_ASM3051352v1_genomic.fna, 4895330, 4895330,1185650.1198.fna_vs_GCF_030513525.1_ASM3051352v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4895330,0,0,0,0,0,0,1185650_subject_array_1739743737.bin
10688,1185650,T9566,1185650.1213,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/513/705/GCF_030513705.1_ASM3051370v1,7,1185650.1213.fna,GCF_030513705.1_ASM3051370v1_genomic.fna, 5010508, 5010508,1185650.1213.fna_vs_GCF_030513705.1_ASM3051370v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5010508,0,0,0,0,0,0,1185650_subject_array_1739743739.bin
10728,1185843,S28bF,1185843.14,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/293/685/GCF_001293685.1_ASM129368v1,7,1185843.14.fna,GCF_001293685.1_ASM129368v1_genomic.fna, 5614477, 5614477,1185843.14.fna_vs_GCF_001293685.1_ASM129368v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5614477,0,0,0,0,0,0,1185843_subject_array_1739743742.bin
11326,119857,19OD0551,119857.233,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/243/275/GCF_014243275.1_ASM1424327v1,7,119857.233.fna,GCF_014243275.1_ASM1424327v1_genomic.fna, 1860259, 1860259,119857.233.fna_vs_GCF_014243275.1_ASM1424327v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1860259,0,0,0,0,0,0,119857_subject_array_1739743743.bin
