col1,col2,col3,col4,col5,col6,col7,query_fna,subject_fna,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
5688,1123514,DSM 13458,1123514.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/381/085/GCF_000381085.1_ASM38108v1,8,1123514.3.fna,GCF_000381085.1_ASM38108v1_genomic.fna, 2552678, 2552883,1123514.3.fna_vs_GCF_000381085.1_ASM38108v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,201,2552682,0,0,0,0,0,0,1123514_subject_array_1739773874.bin
5695,1123755,DSM 29433,1123755.5,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/114/675/GCF_900114675.1_IMG-taxon_2687453745_annotated_assembly,8,1123755.5.fna,GCF_900114675.1_IMG-taxon_2687453745_annotated_assembly_genomic.fna, 3323467, 3323467,1123755.5.fna_vs_GCF_900114675.1_IMG-taxon_2687453745_annotated_assembly_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3323467,0,0,0,0,0,0,1123755_subject_array_1739773875.bin
6472,1134687,NR2144,1134687.748,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/584/345/GCF_027584345.1_ASM2758434v1,8,1134687.748.fna,GCF_027584345.1_ASM2758434v1_genomic.fna, 6431497, 6538745,1134687.748.fna_vs_GCF_027584345.1_ASM2758434v1_genomic.fna_blast.xml,0,0,35,3,0,0,17,84430,6441153,0,25,1060,11995,0,27,1134687_subject_array_1739773877.bin
6651,113557,S-NA5,113557.17,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/757/675/GCF_016757675.1_ASM1675767v1,8,113557.17.fna,GCF_016757675.1_ASM1675767v1_genomic.fna, 3141558, 3141558,113557.17.fna_vs_GCF_016757675.1_ASM1675767v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3141558,0,0,0,0,0,0,113557_subject_array_1739773879.bin
6761,1138189,PLR8-1a,1138189.13,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/357/265/GCF_017357265.1_ASM1735726v1,8,1138189.13.fna,GCF_017357265.1_ASM1735726v1_genomic.fna, 6758039, 6758039,1138189.13.fna_vs_GCF_017357265.1_ASM1735726v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6758039,0,0,0,0,0,0,1138189_subject_array_1739773881.bin
6764,1138190,BLR195,1138190.4,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/357/225/GCF_017357225.1_ASM1735722v1,8,1138190.4.fna,GCF_017357225.1_ASM1735722v1_genomic.fna, 7055288, 7055288,1138190.4.fna_vs_GCF_017357225.1_ASM1735722v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7055288,0,0,0,0,0,0,1138190_subject_array_1739773884.bin
6998,1145113,R036d,1145113.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/715/GCF_000299715.1_ASM29971v1,8,1145113.3.fna,GCF_000299715.1_ASM29971v1_genomic.fna, 1640262, 1640262,1145113.3.fna_vs_GCF_000299715.1_ASM29971v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1640262,0,0,0,0,0,0,1145113_subject_array_1739773884.bin
7001,1145116,R046Wa,1145116.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/775/GCF_000299775.1_ASM29977v1,8,1145116.3.fna,GCF_000299775.1_ASM29977v1_genomic.fna, 1585443, 1585443,1145116.3.fna_vs_GCF_000299775.1_ASM29977v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1585443,0,0,0,0,0,0,1145116_subject_array_1739773885.bin
7107,1148,PCC 6803,1148.107,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/340/785/GCF_000340785.1_ASM34078v1,8,1148.107.fna,GCF_000340785.1_ASM34078v1_genomic.fna, 3949306, 3949306,1148.107.fna_vs_GCF_000340785.1_ASM34078v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3949306,0,0,0,0,0,0,1148_subject_array_1739773886.bin
7727,115545,NCTC11620,115545.22,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/454/565/GCF_900454565.1_58643_B01,8,115545.22.fna,GCF_900454565.1_58643_B01_genomic.fna, 2298872, 2298872,115545.22.fna_vs_GCF_900454565.1_58643_B01_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2298858,0,0,1,13,0,0,115545_subject_array_1739773887.bin
7757,1156431,OM06-9,1156433.12,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/438/245/GCF_003438245.1_ASM343824v1,8,1156433.12.fna,GCF_003438245.1_ASM343824v1_genomic.fna, 1965871, 1965871,1156433.12.fna_vs_GCF_003438245.1_ASM343824v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1965871,0,0,0,0,0,0,1156433_subject_array_1739773888.bin
7777,1156998,HIF003_B2N-C,1156998.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/359/925/GCF_000359925.1_Stap_aure_HIF003_B2N-C_V1,8,1156998.3.fna,GCF_000359925.1_Stap_aure_HIF003_B2N-C_V1_genomic.fna, 2752004, 2756892,1156998.3.fna_vs_GCF_000359925.1_Stap_aure_HIF003_B2N-C_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,4867,2752025,0,0,0,0,0,0,1156998_subject_array_1739773889.bin
8264,1158763,ALJ20,1158763.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/378/585/GCF_000378585.1_ASM37858v1,8,1158763.3.fna,GCF_000378585.1_ASM37858v1_genomic.fna, 2965357, 2965657,1158763.3.fna_vs_GCF_000378585.1_ASM37858v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,299,2965358,0,0,0,0,0,0,1158763_subject_array_1739773890.bin
8517,1160217,UK14/06,1160217.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/725/GCF_000370725.1_Bruc_meli_UK14_06_V1,8,1160217.3.fna,GCF_000370725.1_Bruc_meli_UK14_06_V1_genomic.fna, 3295572, 3295672,1160217.3.fna_vs_GCF_000370725.1_Bruc_meli_UK14_06_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,99,3295573,0,0,0,0,0,0,1160217_subject_array_1739773892.bin
8522,1160222,Uk24/06,1160222.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/785/GCF_000370785.1_Bruc_meli_Uk24_06_V1,8,1160222.3.fna,GCF_000370785.1_Bruc_meli_Uk24_06_V1_genomic.fna, 3294937, 3295037,1160222.3.fna_vs_GCF_000370785.1_Bruc_meli_Uk24_06_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,100,3294937,0,0,0,0,0,0,1160222_subject_array_1739773893.bin
8532,1160232,63/252,1160232.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/366/085/GCF_000366085.1_Bruc_suis_63_252_V1,8,1160232.3.fna,GCF_000366085.1_Bruc_suis_63_252_V1_genomic.fna, 3308242, 3308242,1160232.3.fna_vs_GCF_000366085.1_Bruc_suis_63_252_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3308242,0,0,0,0,0,0,1160232_subject_array_1739773894.bin
8707,1165507,JCM 18392,1165507.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/543/545/GCF_039543545.1_ASM3954354v1,8,1165507.3.fna,GCF_039543545.1_ASM3954354v1_genomic.fna, 2680931, 2680931,1165507.3.fna_vs_GCF_039543545.1_ASM3954354v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2680931,0,0,0,0,0,0,1165507_subject_array_1739773895.bin
8801,1169204,355/78,1169204.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/369/925/GCF_000369925.1_Bruc_abor_355_78_V1,8,1169204.3.fna,GCF_000369925.1_Bruc_abor_355_78_V1_genomic.fna, 3300170, 3302935,1169204.3.fna_vs_GCF_000369925.1_Bruc_abor_355_78_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,2765,3300170,0,0,0,0,0,0,1169204_subject_array_1739773896.bin
8810,1169213,78/14,1169213.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/185/GCF_000370185.1_Bruc_abor_78_14_V1,8,1169213.3.fna,GCF_000370185.1_Bruc_abor_78_14_V1_genomic.fna, 3286059, 3288055,1169213.3.fna_vs_GCF_000370185.1_Bruc_abor_78_14_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,1986,3286059,0,10,0,0,0,0,1169213_subject_array_1739773898.bin
9024,1170456,JCM 18274,1170456.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/543/205/GCF_039543205.1_ASM3954320v1,8,1170456.3.fna,GCF_039543205.1_ASM3954320v1_genomic.fna, 3235616, 3235616,1170456.3.fna_vs_GCF_039543205.1_ASM3954320v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,186,3235430,0,0,0,0,0,0,1170456_subject_array_1739773899.bin
9177,1173585,HKCCA0510,1173585.26,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/032/875/GCF_013032875.1_ASM1303287v1,8,1173585.26.fna,GCF_013032875.1_ASM1303287v1_genomic.fna, 3736839, 3736839,1173585.26.fna_vs_GCF_013032875.1_ASM1303287v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3736839,0,0,0,0,0,0,1173585_subject_array_1739773900.bin
9185,1173585,HKCCA5369,1173585.47,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/035/225/GCF_013035225.1_ASM1303522v1,8,1173585.47.fna,GCF_013035225.1_ASM1303522v1_genomic.fna, 3755117, 3755117,1173585.47.fna_vs_GCF_013035225.1_ASM1303522v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3755117,0,0,0,0,0,0,1173585_subject_array_1739773901.bin
9186,1173585,HKCCA5403,1173585.45,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/035/175/GCF_013035175.1_ASM1303517v1,8,1173585.45.fna,GCF_013035175.1_ASM1303517v1_genomic.fna, 3711697, 3711697,1173585.45.fna_vs_GCF_013035175.1_ASM1303517v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3711697,0,0,0,0,0,0,1173585_subject_array_1739773903.bin
9210,1173585,HKCCD8500,1173585.12,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/030/325/GCF_013030325.1_ASM1303032v1,8,1173585.12.fna,GCF_013030325.1_ASM1303032v1_genomic.fna, 3837529, 3837529,1173585.12.fna_vs_GCF_013030325.1_ASM1303032v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3837529,0,0,0,0,0,0,1173585_subject_array_1739773904.bin
9317,1176539,JCM 18201,1176539.8,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/542/885/GCF_039542885.1_ASM3954288v1,8,1176539.8.fna,GCF_039542885.1_ASM3954288v1_genomic.fna, 3019261, 3019261,1176539.8.fna_vs_GCF_039542885.1_ASM3954288v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,97,3019164,0,0,0,0,0,0,1176539_subject_array_1739773905.bin
9538,1181886,DSM 46699,1181886.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/829/955/GCF_007829955.1_ASM782995v1,8,1181886.3.fna,GCF_007829955.1_ASM782995v1_genomic.fna, 6410624, 6410624,1181886.3.fna_vs_GCF_007829955.1_ASM782995v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6410624,0,0,0,0,0,0,1181886_subject_array_1739773908.bin
9799,1185650,1080,1185650.227,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/137/795/GCF_900137795.1_12163_2_53,8,1185650.227.fna,GCF_900137795.1_12163_2_53_genomic.fna, 5158779, 5158779,1185650.227.fna_vs_GCF_900137795.1_12163_2_53_genomic.fna_blast.xml,0,0,0,0,0,0,0,4795,5153972,0,0,0,12,0,0,1185650_subject_array_1739773910.bin
9840,1185650,1136,1185650.141,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/141/525/GCF_900141525.1_12082_5_83,8,1185650.141.fna,GCF_900141525.1_12082_5_83_genomic.fna, 5116077, 5116077,1185650.141.fna_vs_GCF_900141525.1_12082_5_83_genomic.fna_blast.xml,0,0,0,0,0,0,0,6698,5109063,0,0,1,314,0,1,1185650_subject_array_1739773911.bin
10736,1187081,CECT 8102,1187081.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/409/325/GCF_030409325.1_ASM3040932v1,8,1187081.3.fna,GCF_030409325.1_ASM3040932v1_genomic.fna, 6129368, 6129368,1187081.3.fna_vs_GCF_030409325.1_ASM3040932v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6129368,0,0,0,0,0,0,1187081_subject_array_1739773914.bin
11064,119602,NCTC11557,119602.307,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/544/365/GCF_901544365.1_42880_G01,8,119602.307.fna,GCF_901544365.1_42880_G01_genomic.fna, 2430842, 2430842,119602.307.fna_vs_GCF_901544365.1_42880_G01_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2430842,0,0,0,0,0,0,119602_subject_array_1739773915.bin
11582,1198682,CNGB 786,1198682.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/366/265/GCF_000366265.1_Bruc_suis_CNGB_786_V1,8,1198682.3.fna,GCF_000366265.1_Bruc_suis_CNGB_786_V1_genomic.fna, 3307773, 3307773,1198682.3.fna_vs_GCF_000366265.1_Bruc_suis_CNGB_786_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3307773,0,0,0,0,0,0,1198682_subject_array_1739773916.bin
11757,1203564,KPL1857,1203564.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/478/035/GCF_000478035.1_Cory_sp_KPL1857_V1,8,1203564.3.fna,GCF_000478035.1_Cory_sp_KPL1857_V1_genomic.fna, 2487341, 2489851,1203564.3.fna_vs_GCF_000478035.1_Cory_sp_KPL1857_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,2499,2487342,0,10,0,0,0,0,1203564_subject_array_1739773917.bin
11760,1203568,HFH0086,1203568.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/413/375/GCF_000413375.1_Derm_sp_HFH0086_V1,8,1203568.3.fna,GCF_000413375.1_Derm_sp_HFH0086_V1_genomic.fna, 2361288, 2377736,1203568.3.fna_vs_GCF_000413375.1_Derm_sp_HFH0086_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,16447,2361289,0,0,0,0,0,0,1203568_subject_array_1739773918.bin
11784,120370,CCUG 41755,120370.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/987/565/GCF_003987565.1_ASM398756v1,8,120370.3.fna,GCF_003987565.1_ASM398756v1_genomic.fna, 2257832, 2257832,120370.3.fna_vs_GCF_003987565.1_ASM398756v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2257832,0,0,0,0,0,0,120370_subject_array_1739773918.bin
11903,1208607,DSM 25462,1208607.5,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/108/895/GCF_023108895.1_ASM2310889v1,8,1208607.5.fna,GCF_023108895.1_ASM2310889v1_genomic.fna, 5465215, 5465215,1208607.5.fna_vs_GCF_023108895.1_ASM2310889v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5465215,0,0,0,0,0,0,1208607_subject_array_1739773922.bin
12012,1211383,ICMP 19430,1211383.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/402/975/GCF_004402975.1_ASM440297v1,8,1211383.3.fna,GCF_004402975.1_ASM440297v1_genomic.fna, 10263517, 10263517,1211383.3.fna_vs_GCF_004402975.1_ASM440297v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,10263517,0,0,0,0,0,0,1211383_subject_array_1739773926.bin
12334,1217653,ANC 3680,1217653.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/368/945/GCF_000368945.1_Acin_calc_ANC_3680_V1,8,1217653.3.fna,GCF_000368945.1_Acin_calc_ANC_3680_V1_genomic.fna, 4071058, 4074938,1217653.3.fna_vs_GCF_000368945.1_Acin_calc_ANC_3680_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,3879,4071059,0,0,0,0,0,0,1217653_subject_array_1739773928.bin
12583,1220026,PMTB,1220026.3,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/469/095/GCF_000469095.1_ASM46909v1,8,1220026.3.fna,GCF_000469095.1_ASM46909v1_genomic.fna, 2203419, 2203419,1220026.3.fna_vs_GCF_000469095.1_ASM46909v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2203419,0,0,0,0,0,0,1220026_subject_array_1739773929.bin
13312,1238,NVI 5692,1238.361,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/709/495/GCF_009709495.1_ASM970949v1,8,1238.361.fna,GCF_009709495.1_ASM970949v1_genomic.fna, 3764915, 3764915,1238.361.fna_vs_GCF_009709495.1_ASM970949v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3764915,0,0,0,0,0,0,1238_subject_array_1739773947.bin
14248,1250059,Mar_2009_124,1250059.5,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/105/455/GCF_900105455.1_IMG-taxon_2634166274_annotated_assembly,8,1250059.5.fna,GCF_900105455.1_IMG-taxon_2634166274_annotated_assembly_genomic.fna, 5524492, 5524492,1250059.5.fna_vs_GCF_900105455.1_IMG-taxon_2634166274_annotated_assembly_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5524492,0,0,0,0,0,0,1250059_subject_array_1739773950.bin
14272,1252,WC0319,1252.20,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/690/925/GCF_008690925.1_ASM869092v1,8,1252.20.fna,GCF_008690925.1_ASM869092v1_genomic.fna, 1699678, 1699678,1252.20.fna_vs_GCF_008690925.1_ASM869092v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,97,1699581,0,0,0,0,0,0,1252_subject_array_1739773950.bin
14577,1255,DSM 28628,1255.181,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/613/235/GCF_015613235.1_ASM1561323v1,8,1255.181.fna,GCF_015613235.1_ASM1561323v1_genomic.fna, 1744510, 1744510,1255.181.fna_vs_GCF_015613235.1_ASM1561323v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,300,1744210,0,0,0,0,0,0,1255_subject_array_1739773951.bin
