col1,col2,col3,col4,col5,col6,col7,query_fna,subject_fna,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
2319,106654,MIN-004,106654.275,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/460/585/GCF_021460585.1_ASM2146058v1,10,106654.275.fna,GCF_021460585.1_ASM2146058v1_genomic.fna, 3918015, 3918015,106654.275.fna_vs_GCF_021460585.1_ASM2146058v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3916715,0,0,0,1299,0,1,106654_subject_array_1739892035.bin
2463,1069628,GA08825,1069628.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/252/185/GCF_000252185.1_ASM25218v2,10,1069628.3.fna,GCF_000252185.1_ASM25218v2_genomic.fna, 2103417, 2103417,1069628.3.fna_vs_GCF_000252185.1_ASM25218v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2103411,0,1,3,2,0,0,1069628_subject_array_1739892037.bin
2482,1070896,BR1,1070896.5,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/812/725/GCF_002812725.1_ASM281272v1,10,1070896.5.fna,GCF_002812725.1_ASM281272v1_genomic.fna, 3817759, 3817759,1070896.5.fna_vs_GCF_002812725.1_ASM281272v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3817759,0,0,0,0,0,0,1070896_subject_array_1739892038.bin
2570,1073328,DSM 25030,1073328.4,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/106/825/GCF_900106825.1_IMG-taxon_2617270731_annotated_assembly,10,1073328.4.fna,GCF_900106825.1_IMG-taxon_2617270731_annotated_assembly_genomic.fna, 3744005, 3744005,1073328.4.fna_vs_GCF_900106825.1_IMG-taxon_2617270731_annotated_assembly_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3744005,0,0,0,0,0,0,1073328_subject_array_1739892039.bin
2972,1077464,OD_326128_08,1077464.30,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/096/355/GCF_002096355.1_ASM209635v1,10,1077464.30.fna,GCF_002096355.1_ASM209635v1_genomic.fna, 1847293, 1847293,1077464.30.fna_vs_GCF_002096355.1_ASM209635v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1847292,0,0,1,0,0,0,1077464_subject_array_1739892040.bin
3188,1080365,MA18/5M,1080365.4,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/235/805/GCF_000235805.1_ASM23580v2,10,1080365.4.fna,GCF_000235805.1_ASM23580v2_genomic.fna, 1989583, 1989583,1080365.4.fna_vs_GCF_000235805.1_ASM23580v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1989583,0,0,0,0,0,0,1080365_subject_array_1739892040.bin
3587,1089545,DSM 44591,1089545.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/384/295/GCF_000384295.1_ASM38429v1,10,1089545.3.fna,GCF_000384295.1_ASM38429v1_genomic.fna, 10857603, 10858503,1089545.3.fna_vs_GCF_000384295.1_ASM38429v1_genomic.fna_blast.xml,0,0,1,0,0,0,0,635,10857796,0,0,20,51,0,0,1089545_subject_array_1739892045.bin
3795,1094558,Th239,1094558.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/278/275/GCF_000278275.1_Bart_tami_Th239_V1,10,1094558.3.fna,GCF_000278275.1_Bart_tami_Th239_V1_genomic.fna, 2252122, 2260792,1094558.3.fna_vs_GCF_000278275.1_Bart_tami_Th239_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,8656,2252136,0,0,0,0,0,0,1094558_subject_array_1739892046.bin
3796,1094559,Th307,1094559.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/279/995/GCF_000279995.1_Bart_tami_Th307_V1,10,1094559.3.fna,GCF_000279995.1_Bart_tami_Th307_V1_genomic.fna, 2245003, 2254945,1094559.3.fna_vs_GCF_000279995.1_Bart_tami_Th307_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,9937,2245008,0,0,0,0,0,0,1094559_subject_array_1739892047.bin
3881,1095731,ATCC 27335,1316583.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/413/475/GCF_000413475.1_Stre_inte_ATCC_27335_V1,10,1316583.3.fna,GCF_000413475.1_Stre_inte_ATCC_27335_V1_genomic.fna, 1951449, 1951449,1316583.3.fna_vs_GCF_000413475.1_Stre_inte_ATCC_27335_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1951449,0,0,0,0,0,0,1316583_subject_array_1739892047.bin
4046,1101191,10,1101191.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/519/085/GCF_000519085.1_ASM51908v1,10,1101191.3.fna,GCF_000519085.1_ASM51908v1_genomic.fna, 4972980, 4982370,1101191.3.fna_vs_GCF_000519085.1_ASM51908v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,9389,4972981,0,0,0,0,0,0,1101191_subject_array_1739892049.bin
4156,1105120,GA60190,1105120.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/279/515/GCF_000279515.1_ASM27951v1,10,1105120.3.fna,GCF_000279515.1_ASM27951v1_genomic.fna, 2104178, 2104178,1105120.3.fna_vs_GCF_000279515.1_ASM27951v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2104178,0,0,0,0,0,0,1105120_subject_array_1739892050.bin
4231,1108963,SMXD51,1108963.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/260/335/GCF_000260335.1_ASM26033v1,10,1108963.3.fna,GCF_000260335.1_ASM26033v1_genomic.fna, 1967690, 1967690,1108963.3.fna_vs_GCF_000260335.1_ASM26033v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1967690,0,0,0,0,0,0,1108963_subject_array_1739892051.bin
4238,110933,JCM 11952,110933.9,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/527/045/GCF_039527045.1_ASM3952704v1,10,110933.9.fna,GCF_039527045.1_ASM3952704v1_genomic.fna, 4072252, 4072252,110933.9.fna_vs_GCF_039527045.1_ASM3952704v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,344,4071908,0,0,0,0,0,0,110933_subject_array_1739892052.bin
4761,1117645,SBRL-21-120,1117645.802,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/336/605/GCF_023336605.1_ASM2333660v1,10,1117645.802.fna,GCF_023336605.1_ASM2333660v1_genomic.fna, 4044035, 4044035,1117645.802.fna_vs_GCF_023336605.1_ASM2333660v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4044035,0,0,0,0,0,0,1117645_subject_array_1739892054.bin
4763,1117645,SBRL-22-038,1117645.804,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/336/485/GCF_023336485.1_ASM2333648v1,10,1117645.804.fna,GCF_023336485.1_ASM2333648v1_genomic.fna, 4050371, 4050371,1117645.804.fna_vs_GCF_023336485.1_ASM2333648v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,341,4050030,0,0,0,0,0,0,1117645_subject_array_1739892055.bin
4998,1121125,DSM 23858,1121125.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/421/705/GCF_000421705.1_ASM42170v1,10,1121125.3.fna,GCF_000421705.1_ASM42170v1_genomic.fna, 3164519, 3164519,1121125.3.fna_vs_GCF_000421705.1_ASM42170v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3164519,0,0,0,0,0,0,1121125_subject_array_1739892056.bin
5486,1123013,DSM 23366,1123013.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/423/505/GCF_000423505.1_ASM42350v1,10,1123013.3.fna,GCF_000423505.1_ASM42350v1_genomic.fna, 2222738, 2223047,1123013.3.fna_vs_GCF_000423505.1_ASM42350v1_genomic.fna_blast.xml,0,0,0,0,0,0,2,247,2222784,0,5,9,0,0,0,1123013_subject_array_1739892057.bin
5565,1123270,DSM 16222,1123270.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/305/GCF_000420305.1_ASM42030v1,10,1123270.3.fna,GCF_000420305.1_ASM42030v1_genomic.fna, 3068208, 3068208,1123270.3.fna_vs_GCF_000420305.1_ASM42030v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3068208,0,0,0,0,0,0,1123270_subject_array_1739892058.bin
5666,1123488,DSM 15806,1123488.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/065/GCF_000420065.1_ASM42006v1,10,1123488.3.fna,GCF_000420065.1_ASM42006v1_genomic.fna, 2022936, 2022936,1123488.3.fna_vs_GCF_000420065.1_ASM42006v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2022936,0,0,0,0,0,0,1123488_subject_array_1739892059.bin
5728,1124743,KCTC 29219,1124743.4,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/331/345/GCF_004331345.1_ASM433134v1,10,1124743.4.fna,GCF_004331345.1_ASM433134v1_genomic.fna, 8785001, 8785001,1124743.4.fna_vs_GCF_004331345.1_ASM433134v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,8785001,0,0,0,0,0,0,1124743_subject_array_1739892062.bin
6071,1133559,CGMCC 1.11031,1133559.7,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/636/415/GCF_014636415.1_ASM1463641v1,10,1133559.7.fna,GCF_014636415.1_ASM1463641v1_genomic.fna, 3008832, 3008832,1133559.7.fna_vs_GCF_014636415.1_ASM1463641v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3008832,0,0,0,0,0,0,1133559_subject_array_1739892063.bin
6248,1134687,ARGID_31165,1134687.579,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/922/832/915/GCF_922832915.1_ARGID_31165,10,1134687.579.fna,GCF_922832915.1_ARGID_31165_genomic.fna, 6483293, 6483293,1134687.579.fna_vs_GCF_922832915.1_ARGID_31165_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6483293,0,0,0,0,0,0,1134687_subject_array_1739892066.bin
6297,1134687,CPO433,1134687.824,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/294/485/GCF_030294485.1_ASM3029448v1,10,1134687.824.fna,GCF_030294485.1_ASM3029448v1_genomic.fna, 6234411, 6234411,1134687.824.fna_vs_GCF_030294485.1_ASM3029448v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6234411,0,0,0,0,0,0,1134687_subject_array_1739892068.bin
6425,1134687,KO45182,1134687.279,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/114/595/GCF_017114595.1_ASM1711459v1,10,1134687.279.fna,GCF_017114595.1_ASM1711459v1_genomic.fna, 6636409, 6636409,1134687.279.fna_vs_GCF_017114595.1_ASM1711459v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6636409,0,0,0,0,0,0,1134687_subject_array_1739892071.bin
6496,1134687,RHBSTW-00167,1134687.199,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/624/375/GCF_013624375.1_ASM1362437v1,10,1134687.199.fna,GCF_013624375.1_ASM1362437v1_genomic.fna, 6544295, 6544295,1134687.199.fna_vs_GCF_013624375.1_ASM1362437v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6544295,0,0,0,0,0,0,1134687_subject_array_1739892073.bin
6894,1141663,Dmel1,1141663.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/314/835/GCF_000314835.2_ASM31483v2,10,1141663.3.fna,GCF_000314835.2_ASM31483v2_genomic.fna, 4251508, 4348646,1141663.3.fna_vs_GCF_000314835.2_ASM31483v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,97127,4251517,0,0,1,1,0,0,1141663_subject_array_1739892075.bin
6903,1141887,1PNM-20,1141887.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/288/825/GCF_002288825.1_ASM228882v1,10,1141887.3.fna,GCF_002288825.1_ASM228882v1_genomic.fna, 3757425, 3757425,1141887.3.fna_vs_GCF_002288825.1_ASM228882v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3757425,0,0,0,0,0,0,1141887_subject_array_1739892077.bin
6997,1145112,R32b,1145112.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/835/GCF_000299835.1_ASM29983v1,10,1145112.3.fna,GCF_000299835.1_ASM29983v1_genomic.fna, 1582461, 1582461,1145112.3.fna_vs_GCF_000299835.1_ASM29983v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1582461,0,0,0,0,0,0,1145112_subject_array_1739892077.bin
7773,1156994,HI049,1156994.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/359/865/GCF_000359865.1_Stap_aure_HI049_V1,10,1156994.3.fna,GCF_000359865.1_Stap_aure_HI049_V1_genomic.fna, 2896459, 2900844,1156994.3.fna_vs_GCF_000359865.1_Stap_aure_HI049_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,4367,2896477,0,0,0,0,0,0,1156994_subject_array_1739892078.bin
7778,1156999,HI022,1156999.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/359/805/GCF_000359805.1_Stap_aure_HI022_V1,10,1156999.3.fna,GCF_000359805.1_Stap_aure_HI022_V1_genomic.fna, 2842691, 2845606,1156999.3.fna_vs_GCF_000359805.1_Stap_aure_HI022_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,2875,2842722,0,0,1,8,0,0,1156999_subject_array_1739892079.bin
7779,1157000,HI049C,1157000.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/359/845/GCF_000359845.1_Stap_aure_HI049C_V1,10,1157000.3.fna,GCF_000359845.1_Stap_aure_HI049C_V1_genomic.fna, 2912098, 2915328,1157000.3.fna_vs_GCF_000359845.1_Stap_aure_HI049C_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,3204,2912114,0,0,1,9,0,0,1157000_subject_array_1739892081.bin
8024,1158158,AKL10,1158158.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/381/845/GCF_000381845.1_ASM38184v1,10,1158158.3.fna,GCF_000381845.1_ASM38184v1_genomic.fna, 2986102, 2986682,1158158.3.fna_vs_GCF_000381845.1_ASM38184v1_genomic.fna_blast.xml,0,0,0,0,0,0,3,580,2986068,0,3,15,13,0,0,1158158_subject_array_1739892082.bin
8099,1158498,M1520,1158498.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/363/625/GCF_000363625.1_Stap_aure_M1520_V1,10,1158498.3.fna,GCF_000363625.1_Stap_aure_M1520_V1_genomic.fna, 2833336, 2846176,1158498.3.fna_vs_GCF_000363625.1_Stap_aure_M1520_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,12807,2833337,0,30,0,2,0,0,1158498_subject_array_1739892083.bin
8122,1158521,M0306,1158521.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/360/705/GCF_000360705.1_Stap_aure_M0306_V1,10,1158521.3.fna,GCF_000360705.1_Stap_aure_M0306_V1_genomic.fna, 2891397, 2899129,1158521.3.fna_vs_GCF_000360705.1_Stap_aure_M0306_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,7699,2891429,0,0,0,1,0,0,1158521_subject_array_1739892084.bin
8262,1158761,ALJ12,1158761.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/378/305/GCF_000378305.1_ASM37830v1,10,1158761.3.fna,GCF_000378305.1_ASM37830v1_genomic.fna, 2778287, 2779390,1158761.3.fna_vs_GCF_000378305.1_ASM37830v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,1100,2778286,0,1,3,0,0,0,1158761_subject_array_1739892085.bin
8351,1159208,SPAR10,1159208.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/279/535/GCF_000279535.1_ASM27953v1,10,1159208.3.fna,GCF_000279535.1_ASM27953v1_genomic.fna, 1758646, 1758646,1159208.3.fna_vs_GCF_000279535.1_ASM27953v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1758646,0,0,0,0,0,0,1159208_subject_array_1739892086.bin
8488,1160185,80/101,1160185.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/225/GCF_000370225.1_Bruc_abor_80_101_V1,10,1160185.3.fna,GCF_000370225.1_Bruc_abor_80_101_V1_genomic.fna, 3278530, 3278730,1160185.3.fna_vs_GCF_000370225.1_Bruc_abor_80_101_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,200,3278530,0,0,0,0,0,0,1160185_subject_array_1739892087.bin
8503,1160202,F5/04-7,1160202.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/425/GCF_000370425.1_Bruc_abor_F5_04-7_V1,10,1160202.3.fna,GCF_000370425.1_Bruc_abor_F5_04-7_V1_genomic.fna, 3279278, 3279933,1160202.3.fna_vs_GCF_000370425.1_Bruc_abor_F5_04-7_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,653,3279278,0,0,0,2,0,0,1160202_subject_array_1739892088.bin
8507,1160206,877/67,1160206.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/325/GCF_000370325.1_Bruc_abor_877_67_V1,10,1160206.3.fna,GCF_000370325.1_Bruc_abor_877_67_V1_genomic.fna, 3278482, 3278582,1160206.3.fna_vs_GCF_000370325.1_Bruc_abor_877_67_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,100,3278482,0,0,0,0,0,0,1160206_subject_array_1739892089.bin
8518,1160218,R3/07-2,1160218.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/367/025/GCF_000367025.1_Bruc_meli_R3_07-2_V1,10,1160218.3.fna,GCF_000367025.1_Bruc_meli_R3_07-2_V1_genomic.fna, 3300654, 3300654,1160218.3.fna_vs_GCF_000367025.1_Bruc_meli_R3_07-2_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3300654,0,0,0,0,0,0,1160218_subject_array_1739892090.bin
8519,1160219,F1/06 B10,1160219.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/645/GCF_000370645.1_Bruc_meli_F1_06_B10_V1,10,1160219.3.fna,GCF_000370645.1_Bruc_meli_F1_06_B10_V1_genomic.fna, 3296085, 3296860,1160219.3.fna_vs_GCF_000370645.1_Bruc_meli_F1_06_B10_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,775,3296085,0,0,0,0,0,0,1160219_subject_array_1739892092.bin
8528,1160228,63/261,1160228.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/371/125/GCF_000371125.1_Bruc_suis_63_261_V1,10,1160228.3.fna,GCF_000371125.1_Bruc_suis_63_261_V1_genomic.fna, 3320162, 3321466,1160228.3.fna_vs_GCF_000371125.1_Bruc_suis_63_261_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,1304,3320162,0,0,0,0,0,0,1160228_subject_array_1739892093.bin
8533,1160233,92/29,1160233.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/366/205/GCF_000366205.1_Bruc_suis_92_29_V1,10,1160233.3.fna,GCF_000366205.1_Bruc_suis_92_29_V1_genomic.fna, 3308809, 3308809,1160233.3.fna_vs_GCF_000366205.1_Bruc_suis_92_29_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3308809,0,0,0,0,0,0,1160233_subject_array_1739892094.bin
8592,1160769,CVM 33836,1160769.32,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/452/125/GCF_016452125.1_ASM1645212v1,10,1160769.32.fna,GCF_016452125.1_ASM1645212v1_genomic.fna, 5479495, 5479495,1160769.32.fna_vs_GCF_016452125.1_ASM1645212v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5479494,0,0,1,0,0,0,1160769_subject_array_1739892096.bin
8647,1162281,ITTR,1162281.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/257/435/GCF_000257435.1_RcoIn1.0,10,1162281.3.fna,GCF_000257435.1_RcoIn1.0_genomic.fna, 1249482, 1249482,1162281.3.fna_vs_GCF_000257435.1_RcoIn1.0_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1249482,0,0,0,0,0,0,1162281_subject_array_1739892097.bin
8802,1169205,544,1169205.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/369/945/GCF_000369945.1_Bruc_abor_544_V1,10,1169205.3.fna,GCF_000369945.1_Bruc_abor_544_V1_genomic.fna, 3289725, 3296863,1169205.3.fna_vs_GCF_000369945.1_Bruc_abor_544_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,7118,3289725,0,20,0,0,0,0,1169205_subject_array_1739892098.bin
8809,1169212,67/93,1169212.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/165/GCF_000370165.1_Bruc_abor_67_93_V1,10,1169212.3.fna,GCF_000370165.1_Bruc_abor_67_93_V1_genomic.fna, 3303572, 3307750,1169212.3.fna_vs_GCF_000370165.1_Bruc_abor_67_93_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,4177,3303572,0,0,0,1,0,0,1169212_subject_array_1739892099.bin
8812,1169215,84/26,1169215.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/265/GCF_000370265.1_Bruc_abor_84_26_V1,10,1169215.3.fna,GCF_000370265.1_Bruc_abor_84_26_V1_genomic.fna, 3302433, 3305799,1169215.3.fna_vs_GCF_000370265.1_Bruc_abor_84_26_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,3356,3302433,0,10,0,0,0,0,1169215_subject_array_1739892101.bin
8816,1169219,F10/05-11,1169219.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/385/GCF_000370385.1_Bruc_abor_F10_05-11_V1,10,1169219.3.fna,GCF_000370385.1_Bruc_abor_F10_05-11_V1_genomic.fna, 3289520, 3292824,1169219.3.fna_vs_GCF_000370385.1_Bruc_abor_F10_05-11_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,3294,3289520,0,10,0,0,0,0,1169219_subject_array_1739892102.bin
8818,1169221,R42-08,1169221.3,10,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/370/565/GCF_000370565.1_Bruc_abor_R42-08_V1,10,1169221.3.fna,GCF_000370565.1_Bruc_abor_R42-08_V1_genomic.fna, 3287838, 3291715,1169221.3.fna_vs_GCF_000370565.1_Bruc_abor_R42-08_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,3845,3287840,0,30,0,0,0,0,1169221_subject_array_1739892103.bin
