col1,col2,col3,col4,col5,col6,col7,query_fna,subject_fna,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
108683,208224,145e9,208224.38,148,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/289/235/GCF_003289235.1_ASM328923v1,148,208224.38.fna,GCF_003289235.1_ASM328923v1_genomic.fna,4973612,4973612,208224.38.fna_vs_GCF_003289235.1_ASM328923v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,3662,4969948,0,1,1,0,0,0,208224_subject_array_1742306092.bin
108684,208224,14677,208224.322,538,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/154/025/GCF_023154025.1_ASM2315402v1,538,208224.322.fna,GCF_023154025.1_ASM2315402v1_genomic.fna,4720313,4720313,208224.322.fna_vs_GCF_023154025.1_ASM2315402v1_genomic.fna_blast.xml,0,0,0,0,0,0,3,466,4719829,0,3,6,6,0,0,208224_subject_array_1742306096.bin
108685,208224,14843,208224.319,86,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/895/GCF_023153895.1_ASM2315389v1,86,208224.319.fna,GCF_023153895.1_ASM2315389v1_genomic.fna,4886535,4886535,208224.319.fna_vs_GCF_023153895.1_ASM2315389v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4886535,0,0,0,0,0,0,208224_subject_array_1742306099.bin
108686,208224,1492,208224.328,59,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/154/285/GCF_023154285.1_ASM2315428v1,59,208224.328.fna,GCF_023154285.1_ASM2315428v1_genomic.fna,5209985,5209985,208224.328.fna_vs_GCF_023154285.1_ASM2315428v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5209985,0,0,0,0,0,0,208224_subject_array_1742306103.bin
108687,208224,149G8,208224.34,230,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/289/115/GCF_003289115.1_ASM328911v1,230,208224.34.fna,GCF_003289115.1_ASM328911v1_genomic.fna,4950865,4950865,208224.34.fna_vs_GCF_003289115.1_ASM328911v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,3402,4947453,0,2,1,7,0,0,208224_subject_array_1742306107.bin
108688,208224,149H5,208224.39,168,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/289/655/GCF_003289655.1_ASM328965v1,168,208224.39.fna,GCF_003289655.1_ASM328965v1_genomic.fna,5001926,5001926,208224.39.fna_vs_GCF_003289655.1_ASM328965v1_genomic.fna_blast.xml,0,0,0,0,0,0,2,1495,5000422,0,1,6,0,0,0,208224_subject_array_1742306110.bin
108689,208224,149H6,208224.33,194,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/289/105/GCF_003289105.1_ASM328910v1,194,208224.33.fna,GCF_003289105.1_ASM328910v1_genomic.fna,5003111,5003111,208224.33.fna_vs_GCF_003289105.1_ASM328910v1_genomic.fna_blast.xml,0,0,0,0,0,0,2,1988,5001113,0,2,4,2,0,0,208224_subject_array_1742306114.bin
108690,208224,15156,208224.317,39,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/735/GCF_023153735.1_ASM2315373v1,39,208224.317.fna,GCF_023153735.1_ASM2315373v1_genomic.fna,4668923,4668923,208224.317.fna_vs_GCF_023153735.1_ASM2315373v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4668923,0,0,0,0,0,0,208224_subject_array_1742306117.bin
108691,208224,151B8,208224.35,290,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/289/125/GCF_003289125.1_ASM328912v1,290,208224.35.fna,GCF_003289125.1_ASM328912v1_genomic.fna,5058329,5058329,208224.35.fna_vs_GCF_003289125.1_ASM328912v1_genomic.fna_blast.xml,0,0,0,1,0,0,2,4322,5053998,0,2,4,0,0,0,208224_subject_array_1742306121.bin
108692,208224,15543,208224.318,98,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/685/GCF_023153685.1_ASM2315368v1,98,208224.318.fna,GCF_023153685.1_ASM2315368v1_genomic.fna,4613511,4613511,208224.318.fna_vs_GCF_023153685.1_ASM2315368v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4613511,0,0,0,0,0,0,208224_subject_array_1742306125.bin
108693,208224,15571,208224.316,52,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/635/GCF_023153635.1_ASM2315363v1,52,208224.316.fna,GCF_023153635.1_ASM2315363v1_genomic.fna,4767146,4767146,208224.316.fna_vs_GCF_023153635.1_ASM2315363v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4767146,0,0,0,0,0,0,208224_subject_array_1742306128.bin
108694,208224,15727,208224.315,32,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/565/GCF_023153565.1_ASM2315356v1,32,208224.315.fna,GCF_023153565.1_ASM2315356v1_genomic.fna,4887814,4887814,208224.315.fna_vs_GCF_023153565.1_ASM2315356v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4887814,0,0,0,0,0,0,208224_subject_array_1742306132.bin
108695,208224,15838,208224.314,84,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/515/GCF_023153515.1_ASM2315351v1,84,208224.314.fna,GCF_023153515.1_ASM2315351v1_genomic.fna,4975058,4975058,208224.314.fna_vs_GCF_023153515.1_ASM2315351v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4975058,0,0,0,0,0,0,208224_subject_array_1742306136.bin
108696,208224,15915,208224.313,72,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/465/GCF_023153465.1_ASM2315346v1,72,208224.313.fna,GCF_023153465.1_ASM2315346v1_genomic.fna,4857932,4857932,208224.313.fna_vs_GCF_023153465.1_ASM2315346v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4857932,0,0,0,0,0,0,208224_subject_array_1742306139.bin
108697,208224,161054,208224.306,28,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/095/GCF_023153095.1_ASM2315309v1,28,208224.306.fna,GCF_023153095.1_ASM2315309v1_genomic.fna,4654244,4654244,208224.306.fna_vs_GCF_023153095.1_ASM2315309v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4654244,0,0,0,0,0,0,208224_subject_array_1742306142.bin
108698,208224,161059,208224.309,76,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/115/GCF_023153115.1_ASM2315311v1,76,208224.309.fna,GCF_023153115.1_ASM2315311v1_genomic.fna,4828431,4828431,208224.309.fna_vs_GCF_023153115.1_ASM2315311v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4828431,0,0,0,0,0,0,208224_subject_array_1742306146.bin
108699,208224,161126,208224.308,91,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/125/GCF_023153125.1_ASM2315312v1,91,208224.308.fna,GCF_023153125.1_ASM2315312v1_genomic.fna,4765710,4765710,208224.308.fna_vs_GCF_023153125.1_ASM2315312v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4765710,0,0,0,0,0,0,208224_subject_array_1742306149.bin
108700,208224,161134,208224.307,100,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/055/GCF_023153055.1_ASM2315305v1,100,208224.307.fna,GCF_023153055.1_ASM2315305v1_genomic.fna,4805233,4805233,208224.307.fna_vs_GCF_023153055.1_ASM2315305v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4805233,0,0,0,0,0,0,208224_subject_array_1742306153.bin
108701,208224,16651,208224.312,67,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/355/GCF_023153355.1_ASM2315335v1,67,208224.312.fna,GCF_023153355.1_ASM2315335v1_genomic.fna,5260228,5260228,208224.312.fna_vs_GCF_023153355.1_ASM2315335v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5260228,0,0,0,0,0,0,208224_subject_array_1742306157.bin
108702,208224,16800,208224.311,45,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/235/GCF_023153235.1_ASM2315323v1,45,208224.311.fna,GCF_023153235.1_ASM2315323v1_genomic.fna,4666180,4666180,208224.311.fna_vs_GCF_023153235.1_ASM2315323v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4666180,0,0,0,0,0,0,208224_subject_array_1742306160.bin
108703,208224,16884,208224.310,97,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/153/175/GCF_023153175.1_ASM2315317v1,97,208224.310.fna,GCF_023153175.1_ASM2315317v1_genomic.fna,5016653,5016653,208224.310.fna_vs_GCF_023153175.1_ASM2315317v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5016653,0,0,0,0,0,0,208224_subject_array_1742306164.bin
108704,208224,16G162,208224.225,63,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/416/725/GCF_021416725.1_ASM2141672v1,63,208224.225.fna,GCF_021416725.1_ASM2141672v1_genomic.fna,4889075,4889075,208224.225.fna_vs_GCF_021416725.1_ASM2141672v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,100,4888971,0,2,1,0,0,0,208224_subject_array_1742306168.bin
108705,208224,17246,208224.525,402,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/235/255/GCF_036235255.1_ASM3623525v1,402,208224.525.fna,GCF_036235255.1_ASM3623525v1_genomic.fna,4953133,4953133,208224.525.fna_vs_GCF_036235255.1_ASM3623525v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,59,4953074,0,0,0,0,0,0,208224_subject_array_1742306171.bin
108706,208224,17G46,208224.226,101,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/416/765/GCF_021416765.1_ASM2141676v1,101,208224.226.fna,GCF_021416765.1_ASM2141676v1_genomic.fna,4869636,4869636,208224.226.fna_vs_GCF_021416765.1_ASM2141676v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,1100,4868524,0,8,3,0,0,0,208224_subject_array_1742306175.bin
108708,208224,2022EL-00029,208224.239,102,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/628/055/GCF_022628055.1_ASM2262805v1,102,208224.239.fna,GCF_022628055.1_ASM2262805v1_genomic.fna,5227973,5227973,208224.239.fna_vs_GCF_022628055.1_ASM2262805v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5227973,0,0,0,0,0,0,208224_subject_array_1742306179.bin
108709,208224,2023EL-01136,208224.495,83,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/099/755/GCF_033099755.1_ASM3309975v1,83,208224.495.fna,GCF_033099755.1_ASM3309975v1_genomic.fna,5050034,5050034,208224.495.fna_vs_GCF_033099755.1_ASM3309975v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5050034,0,0,0,0,0,0,208224_subject_array_1742306183.bin
108713,208224,23-C-RB-101,208224.492,171,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/747/795/GCF_032747795.1_ASM3274779v1,171,208224.492.fna,GCF_032747795.1_ASM3274779v1_genomic.fna,5360291,5360291,208224.492.fna_vs_GCF_032747795.1_ASM3274779v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,93,5360198,0,0,0,0,0,0,208224_subject_array_1742306187.bin
108714,208224,243E3,208224.514,39,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/106/765/GCF_034106765.1_ASM3410676v1,39,208224.514.fna,GCF_034106765.1_ASM3410676v1_genomic.fna,4623270,4623270,208224.514.fna_vs_GCF_034106765.1_ASM3410676v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4623270,0,0,0,0,0,0,208224_subject_array_1742306190.bin
108715,208224,2485STDY5438350,208224.119,29,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/558/855/GCF_900558855.1_9716_2_61,29,208224.119.fna,GCF_900558855.1_9716_2_61_genomic.fna,4796248,4796248,208224.119.fna_vs_GCF_900558855.1_9716_2_61_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4796248,0,0,0,0,0,0,208224_subject_array_1742306194.bin
108716,208224,2485STDY5438362,208224.120,31,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/558/935/GCF_900558935.1_9716_2_73,31,208224.120.fna,GCF_900558935.1_9716_2_73_genomic.fna,4787702,4787702,208224.120.fna_vs_GCF_900558935.1_9716_2_73_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4787702,0,0,0,0,0,0,208224_subject_array_1742306197.bin
108717,208224,2485STDY5438425,208224.121,61,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/566/165/GCF_900566165.1_9776_7_40,61,208224.121.fna,GCF_900566165.1_9776_7_40_genomic.fna,5003483,5003483,208224.121.fna_vs_GCF_900566165.1_9776_7_40_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5003483,0,0,0,0,0,0,208224_subject_array_1742306201.bin
108718,208224,261B10,208224.513,45,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/106/545/GCF_034106545.1_ASM3410654v1,45,208224.513.fna,GCF_034106545.1_ASM3410654v1_genomic.fna,4932245,4932245,208224.513.fna_vs_GCF_034106545.1_ASM3410654v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4932245,0,0,0,0,0,0,208224_subject_array_1742306204.bin
108719,208224,328,208224.497,171,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/487/495/GCF_033487495.1_ASM3348749v1,171,208224.497.fna,GCF_033487495.1_ASM3348749v1_genomic.fna,5360291,5360291,208224.497.fna_vs_GCF_033487495.1_ASM3348749v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,93,5360191,0,2,4,0,0,0,208224_subject_array_1742306209.bin
108720,208224,33655,208224.305,64,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/152/895/GCF_023152895.1_ASM2315289v1,64,208224.305.fna,GCF_023152895.1_ASM2315289v1_genomic.fna,5002554,5002554,208224.305.fna_vs_GCF_023152895.1_ASM2315289v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5002554,0,0,0,0,0,0,208224_subject_array_1742306212.bin
108721,208224,34312,208224.303,26,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/152/855/GCF_023152855.1_ASM2315285v1,26,208224.303.fna,GCF_023152855.1_ASM2315285v1_genomic.fna,4722629,4722629,208224.303.fna_vs_GCF_023152855.1_ASM2315285v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4722629,0,0,0,0,0,0,208224_subject_array_1742306216.bin
108722,208224,34971,208224.304,31,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/152/865/GCF_023152865.1_ASM2315286v1,31,208224.304.fna,GCF_023152865.1_ASM2315286v1_genomic.fna,4633326,4633326,208224.304.fna_vs_GCF_023152865.1_ASM2315286v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4633326,0,0,0,0,0,0,208224_subject_array_1742306219.bin
108724,208224,35730,1619247.3,128,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/957/175/GCF_000957175.1_ASM95717v1,128,1619247.3.fna,GCF_000957175.1_ASM95717v1_genomic.fna,5394483,5394483,1619247.3.fna_vs_GCF_000957175.1_ASM95717v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,0,5394481,0,1,0,0,0,0,1619247_subject_array_1742306223.bin
108725,208224,36218,208224.301,75,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/152/655/GCF_023152655.1_ASM2315265v1,75,208224.301.fna,GCF_023152655.1_ASM2315265v1_genomic.fna,4877335,4877335,208224.301.fna_vs_GCF_023152655.1_ASM2315265v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4877335,0,0,0,0,0,0,208224_subject_array_1742306227.bin
108741,208224,42202,1619246.3,81,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/958/445/GCF_000958445.1_ASM95844v1,81,1619246.3.fna,GCF_000958445.1_ASM95844v1_genomic.fna,5015902,5015902,1619246.3.fna_vs_GCF_000958445.1_ASM95844v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5015901,0,1,0,0,0,0,1619246_subject_array_1742306230.bin
108742,208224,44,208224.505,151,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/488/315/GCF_033488315.1_ASM3348831v1,151,208224.505.fna,GCF_033488315.1_ASM3348831v1_genomic.fna,5497135,5497135,208224.505.fna_vs_GCF_033488315.1_ASM3348831v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,291,5496844,0,0,0,0,0,0,208224_subject_array_1742306234.bin
108743,208224,44593,1619250.3,77,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/957/385/GCF_000957385.1_ASM95738v1,77,1619250.3.fna,GCF_000957385.1_ASM95738v1_genomic.fna,5088034,5088034,1619250.3.fna_vs_GCF_000957385.1_ASM95738v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5088034,0,0,0,0,0,0,1619250_subject_array_1742306238.bin
108744,208224,47,208224.496,106,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/486/675/GCF_033486675.1_ASM3348667v1,106,208224.496.fna,GCF_033486675.1_ASM3348667v1_genomic.fna,5100723,5100723,208224.496.fna_vs_GCF_033486675.1_ASM3348667v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,98,5100625,0,0,0,0,0,0,208224_subject_array_1742306242.bin
108745,208224,48,208224.503,159,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/488/235/GCF_033488235.1_ASM3348823v1,159,208224.503.fna,GCF_033488235.1_ASM3348823v1_genomic.fna,5439553,5439553,208224.503.fna_vs_GCF_033488235.1_ASM3348823v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,195,5439358,0,0,0,0,0,0,208224_subject_array_1742306246.bin
108746,208224,49,208224.504,121,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/488/255/GCF_033488255.1_ASM3348825v1,121,208224.504.fna,GCF_033488255.1_ASM3348825v1_genomic.fna,5130352,5130352,208224.504.fna_vs_GCF_033488255.1_ASM3348825v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,98,5130254,0,0,0,0,0,0,208224_subject_array_1742306250.bin
108747,208224,50,208224.501,121,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/488/215/GCF_033488215.1_ASM3348821v1,121,208224.501.fna,GCF_033488215.1_ASM3348821v1_genomic.fna,5136358,5136358,208224.501.fna_vs_GCF_033488215.1_ASM3348821v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,97,5136261,0,0,0,0,0,0,208224_subject_array_1742306254.bin
108748,208224,51,208224.502,114,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/488/195/GCF_033488195.1_ASM3348819v1,114,208224.502.fna,GCF_033488195.1_ASM3348819v1_genomic.fna,5121495,5121495,208224.502.fna_vs_GCF_033488195.1_ASM3348819v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,93,5121402,0,0,0,0,0,0,208224_subject_array_1742306258.bin
108749,208224,52,208224.499,79,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/488/175/GCF_033488175.1_ASM3348817v1,79,208224.499.fna,GCF_033488175.1_ASM3348817v1_genomic.fna,5049372,5049372,208224.499.fna_vs_GCF_033488175.1_ASM3348817v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5049372,0,0,0,0,0,0,208224_subject_array_1742306262.bin
108750,208224,54,208224.500,116,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/488/155/GCF_033488155.1_ASM3348815v1,116,208224.500.fna,GCF_033488155.1_ASM3348815v1_genomic.fna,5136554,5136554,208224.500.fna_vs_GCF_033488155.1_ASM3348815v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,91,5136463,0,0,0,0,0,0,208224_subject_array_1742306266.bin
108751,208224,56,208224.498,151,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/488/115/GCF_033488115.1_ASM3348811v1,151,208224.498.fna,GCF_033488115.1_ASM3348811v1_genomic.fna,5595135,5595135,208224.498.fna_vs_GCF_033488115.1_ASM3348811v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,96,5595039,0,0,0,0,0,0,208224_subject_array_1742306270.bin
