58120,1396,NCTC7464,1396.2222,3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/445/375/GCF_900445375.1_52067_D01,3,1396.2222.fna,GCF_900445375.1_52067_D01_genomic.fna
58121,1396,NJ-W,1396.462,4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/277/915/GCF_001277915.1_ASM127791v1,4,1396.462.fna,GCF_001277915.1_ASM127791v1_genomic.fna
58122,1396,NM1,1396.2640,127,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/303/115/GCF_013303115.1_ASM1330311v1,127,1396.2640.fna,GCF_013303115.1_ASM1330311v1_genomic.fna
58123,1396,NR-22166,1396.4283,252,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/317/155/GCF_031317155.1_ASM3131715v1,252,1396.4283.fna,GCF_031317155.1_ASM3131715v1_genomic.fna
58124,1396,NR1,1396.3129,2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/442/085/GCF_021442085.1_ASM2144208v1,2,1396.3129.fna,GCF_021442085.1_ASM2144208v1_genomic.fna
58125,1396,NW6,1396.3795,3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/684/175/GCF_026684175.1_ASM2668417v1,3,1396.3795.fna,GCF_026684175.1_ASM2668417v1_genomic.fna
58126,1396,NWUAB01,1396.2167,849,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/298/655/GCF_003298655.3_ASM329865v3,91,1396.2167.fna,GCF_003298655.3_ASM329865v3_genomic.fna
58127,1396,NZAS01,1396.628,56,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/235/GCF_001901235.1_ASM190123v1,56,1396.628.fna,GCF_001901235.1_ASM190123v1_genomic.fna
58128,1396,NZAS02,1396.629,84,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/245/GCF_001901245.1_ASM190124v1,84,1396.629.fna,GCF_001901245.1_ASM190124v1_genomic.fna
58129,1396,NZAS03,1396.630,44,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/901/305/GCF_001901305.1_ASM190130v1,44,1396.630.fna,GCF_001901305.1_ASM190130v1_genomic.fna
58130,1396,P1,1396.4337,53,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/436/795/GCF_033436795.1_ASM3343679v1,53,1396.4337.fna,GCF_033436795.1_ASM3343679v1_genomic.fna
58131,1396,P12,1396.4430,4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/618/495/GCF_035618495.1_ASM3561849v1,4,1396.4430.fna,GCF_035618495.1_ASM3561849v1_genomic.fna
58132,1396,P15,1396.4427,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/618/285/GCF_035618285.1_ASM3561828v1,8,1396.4427.fna,GCF_035618285.1_ASM3561828v1_genomic.fna
58133,1396,P19,1396.4426,3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/618/195/GCF_035618195.1_ASM3561819v1,3,1396.4426.fna,GCF_035618195.1_ASM3561819v1_genomic.fna
58134,1396,P2,1396.4428,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/618/355/GCF_035618355.1_ASM3561835v1,5,1396.4428.fna,GCF_035618355.1_ASM3561835v1_genomic.fna
58135,1396,P4,1396.2593,87,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/395/395/GCF_012395395.1_ASM1239539v1,87,1396.2593.fna,GCF_012395395.1_ASM1239539v1_genomic.fna
58136,1396,P5,1396.2595,108,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/395/425/GCF_012395425.1_ASM1239542v1,108,1396.2595.fna,GCF_012395425.1_ASM1239542v1_genomic.fna
58137,1396,P8,1396.4429,8,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/618/315/GCF_035618315.1_ASM3561831v1,8,1396.4429.fna,GCF_035618315.1_ASM3561831v1_genomic.fna
58138,1396,P9,1396.4618,236,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/116/635/GCF_038116635.1_ASM3811663v1,236,1396.4618.fna,GCF_038116635.1_ASM3811663v1_genomic.fna
58139,1396,P9-1,1396.3864,51,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/462/315/GCF_028462315.1_ASM2846231v1,51,1396.3864.fna,GCF_028462315.1_ASM2846231v1_genomic.fna
58140,1396,PE8-121b,1396.482,225,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/541/995/GCF_001541995.1_ASM154199v1,225,1396.482.fna,GCF_001541995.1_ASM154199v1_genomic.fna
58141,1396,PIW162,1396.3208,29,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/509/785/GCF_022509785.1_ASM2250978v1,29,1396.3208.fna,GCF_022509785.1_ASM2250978v1_genomic.fna
58142,1396,PIW26,1396.3209,103,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/509/825/GCF_022509825.1_ASM2250982v1,103,1396.3209.fna,GCF_022509825.1_ASM2250982v1_genomic.fna
58143,1396,PK6-15,1396.3259,13,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/696/175/GCF_022696175.1_ASM2269617v1,13,1396.3259.fna,GCF_022696175.1_ASM2269617v1_genomic.fna
58146,1396,PYR_AQ99B,1396.4057,65,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/912/275/GCF_029912275.1_ASM2991227v1,65,1396.4057.fna,GCF_029912275.1_ASM2991227v1_genomic.fna
58147,1396,PgBE311,1396.2271,3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/022/305/GCF_004022305.1_ASM402230v1,3,1396.2271.fna,GCF_004022305.1_ASM402230v1_genomic.fna
58148,1396,RIVM BC 934,1396.456,207,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/044/855/GCF_001044855.1_ASM104485v1,207,1396.456.fna,GCF_001044855.1_ASM104485v1_genomic.fna
58149,1396,RIVM BC 964,1396.454,78,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/044/875/GCF_001044875.1_ASM104487v1,78,1396.454.fna,GCF_001044875.1_ASM104487v1_genomic.fna
58150,1396,S-10,1396.4257,3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/848/685/GCF_030848685.1_ASM3084868v1,3,1396.4257.fna,GCF_030848685.1_ASM3084868v1_genomic.fna
58151,1396,S-25,1396.4255,4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/848/645/GCF_030848645.1_ASM3084864v1,4,1396.4255.fna,GCF_030848645.1_ASM3084864v1_genomic.fna
58152,1396,S2-8,1396.150,4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/185/GCF_000835185.1_ASM83518v1,4,1396.150.fna,GCF_000835185.1_ASM83518v1_genomic.fna
58153,1396,SB1,1396.2543,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/497/015/GCF_009497015.2_ASM949701v2,5,1396.2543.fna,GCF_009497015.2_ASM949701v2_genomic.fna
58154,1396,SCBCM001,1396.3996,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/590/375/GCF_029590375.1_ASM2959037v1,7,1396.3996.fna,GCF_029590375.1_ASM2959037v1_genomic.fna
58155,1396,SCL10,1396.4421,32,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/554/845/GCF_034554845.1_ASM3455484v1,32,1396.4421.fna,GCF_034554845.1_ASM3455484v1_genomic.fna
58156,1396,SEM-15,1396.3264,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/008/425/GCF_023008425.1_ASM2300842v1,5,1396.3264.fna,GCF_023008425.1_ASM2300842v1_genomic.fna
58157,1396,SG_003,1396.3464,83,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/495/845/GCF_024495845.1_ASM2449584v1,83,1396.3464.fna,GCF_024495845.1_ASM2449584v1_genomic.fna
58158,1396,SIBC10,1396.3961,49,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/025/GCF_029477025.1_ASM2947702v1,49,1396.3961.fna,GCF_029477025.1_ASM2947702v1_genomic.fna
58159,1396,SIBC13,1396.3977,99,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/478/695/GCF_029478695.1_ASM2947869v1,99,1396.3977.fna,GCF_029478695.1_ASM2947869v1_genomic.fna
58160,1396,SIBC17A,1396.3967,436,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/395/GCF_029477395.1_ASM2947739v1,436,1396.3967.fna,GCF_029477395.1_ASM2947739v1_genomic.fna
58161,1396,SIBC17B,1396.3989,432,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/479/465/GCF_029479465.1_ASM2947946v1,432,1396.3989.fna,GCF_029479465.1_ASM2947946v1_genomic.fna
58162,1396,SIBC21,1396.3963,130,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/345/GCF_029477345.1_ASM2947734v1,130,1396.3963.fna,GCF_029477345.1_ASM2947734v1_genomic.fna
58163,1396,SIBC22,1396.3964,161,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/285/GCF_029477285.1_ASM2947728v1,161,1396.3964.fna,GCF_029477285.1_ASM2947728v1_genomic.fna
58164,1396,SIBC27,1396.3971,94,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/625/GCF_029477625.1_ASM2947762v1,94,1396.3971.fna,GCF_029477625.1_ASM2947762v1_genomic.fna
58165,1396,SIBC28,1396.3994,324,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/537/665/GCF_029537665.1_ASM2953766v1,324,1396.3994.fna,GCF_029537665.1_ASM2953766v1_genomic.fna
58166,1396,SIBC29,1396.3973,43,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/715/GCF_029477715.1_ASM2947771v1,43,1396.3973.fna,GCF_029477715.1_ASM2947771v1_genomic.fna
58167,1396,SIBC30,1396.3975,90,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/885/GCF_029477885.1_ASM2947788v1,90,1396.3975.fna,GCF_029477885.1_ASM2947788v1_genomic.fna
58168,1396,SIBC32,1396.3972,102,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/705/GCF_029477705.1_ASM2947770v1,102,1396.3972.fna,GCF_029477705.1_ASM2947770v1_genomic.fna
58169,1396,SIBC36,1396.3974,73,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/805/GCF_029477805.1_ASM2947780v1,73,1396.3974.fna,GCF_029477805.1_ASM2947780v1_genomic.fna
58170,1396,SIBC37,1396.3966,203,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/355/GCF_029477355.1_ASM2947735v1,203,1396.3966.fna,GCF_029477355.1_ASM2947735v1_genomic.fna
58171,1396,SIBC38A,1396.3991,47,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/537/525/GCF_029537525.1_ASM2953752v1,47,1396.3991.fna,GCF_029537525.1_ASM2953752v1_genomic.fna
58172,1396,SIBC40,1396.3987,72,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/479/395/GCF_029479395.1_ASM2947939v1,72,1396.3987.fna,GCF_029479395.1_ASM2947939v1_genomic.fna
58173,1396,SIBC43,1396.3986,66,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/479/355/GCF_029479355.1_ASM2947935v1,66,1396.3986.fna,GCF_029479355.1_ASM2947935v1_genomic.fna
58174,1396,SIBC44,1396.3995,150,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/537/695/GCF_029537695.1_ASM2953769v1,150,1396.3995.fna,GCF_029537695.1_ASM2953769v1_genomic.fna
58175,1396,SIBC45,1396.3965,42,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/365/GCF_029477365.1_ASM2947736v1,42,1396.3965.fna,GCF_029477365.1_ASM2947736v1_genomic.fna
58176,1396,SIBC46A,1396.3968,587,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/525/GCF_029477525.1_ASM2947752v1,587,1396.3968.fna,GCF_029477525.1_ASM2947752v1_genomic.fna
58177,1396,SIBC47,1396.3984,114,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/479/275/GCF_029479275.1_ASM2947927v1,114,1396.3984.fna,GCF_029479275.1_ASM2947927v1_genomic.fna
58178,1396,SIBC51A,1396.3970,136,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/615/GCF_029477615.1_ASM2947761v1,136,1396.3970.fna,GCF_029477615.1_ASM2947761v1_genomic.fna
58179,1396,SIBC54,1396.3969,64,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/605/GCF_029477605.1_ASM2947760v1,64,1396.3969.fna,GCF_029477605.1_ASM2947760v1_genomic.fna
58180,1396,SIBC61A,1396.3979,55,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/478/855/GCF_029478855.1_ASM2947885v1,55,1396.3979.fna,GCF_029478855.1_ASM2947885v1_genomic.fna
58181,1396,SIBC65,1396.3980,148,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/479/035/GCF_029479035.1_ASM2947903v1,148,1396.3980.fna,GCF_029479035.1_ASM2947903v1_genomic.fna
58182,1396,SIBC68,1396.3982,92,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/479/165/GCF_029479165.1_ASM2947916v1,92,1396.3982.fna,GCF_029479165.1_ASM2947916v1_genomic.fna
58183,1396,SIBC72,1396.3981,80,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/479/145/GCF_029479145.1_ASM2947914v1,80,1396.3981.fna,GCF_029479145.1_ASM2947914v1_genomic.fna
58184,1396,SIBC78,1396.3983,110,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/479/175/GCF_029479175.1_ASM2947917v1,110,1396.3983.fna,GCF_029479175.1_ASM2947917v1_genomic.fna
58185,1396,SIBC79,1396.3985,326,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/479/345/GCF_029479345.1_ASM2947934v1,326,1396.3985.fna,GCF_029479345.1_ASM2947934v1_genomic.fna
58186,1396,SIBC8,1396.3960,64,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/005/GCF_029477005.1_ASM2947700v1,64,1396.3960.fna,GCF_029477005.1_ASM2947700v1_genomic.fna
58187,1396,SIBC80,1396.3993,114,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/537/565/GCF_029537565.1_ASM2953756v1,114,1396.3993.fna,GCF_029537565.1_ASM2953756v1_genomic.fna
58188,1396,SIBC94,1396.3990,161,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/537/515/GCF_029537515.1_ASM2953751v1,161,1396.3990.fna,GCF_029537515.1_ASM2953751v1_genomic.fna
58189,1396,SIBC97,1396.3992,145,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/537/545/GCF_029537545.1_ASM2953754v1,145,1396.3992.fna,GCF_029537545.1_ASM2953754v1_genomic.fna
58190,1396,SIBC99,1396.3978,152,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/478/935/GCF_029478935.1_ASM2947893v1,152,1396.3978.fna,GCF_029478935.1_ASM2947893v1_genomic.fna
58191,1396,SIBC9A,1396.3962,338,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/477/125/GCF_029477125.1_ASM2947712v1,338,1396.3962.fna,GCF_029477125.1_ASM2947712v1_genomic.fna
58192,1396,SJ-S17,1396.1971,121,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/807/265/GCF_002807265.1_ASM280726v1,121,1396.1971.fna,GCF_002807265.1_ASM280726v1_genomic.fna
58193,1396,SJ-S21,1396.1968,66,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/807/215/GCF_002807215.1_ASM280721v1,66,1396.1968.fna,GCF_002807215.1_ASM280721v1_genomic.fna
58194,1396,SJ-S22,1396.1967,109,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/807/175/GCF_002807175.1_ASM280717v1,109,1396.1967.fna,GCF_002807175.1_ASM280717v1_genomic.fna
58195,1396,SJ-S23,1396.1966,689,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/807/165/GCF_002807165.1_ASM280716v1,689,1396.1966.fna,GCF_002807165.1_ASM280716v1_genomic.fna
58196,1396,SJ-S27,1396.1980,255,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/807/445/GCF_002807445.1_ASM280744v1,255,1396.1980.fna,GCF_002807445.1_ASM280744v1_genomic.fna
58197,1396,SJ-S28,1396.1979,119,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/807/415/GCF_002807415.1_ASM280741v1,119,1396.1979.fna,GCF_002807415.1_ASM280741v1_genomic.fna
58198,1396,SJ-S29,1396.1978,30,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/807/395/GCF_002807395.1_ASM280739v1,30,1396.1978.fna,GCF_002807395.1_ASM280739v1_genomic.fna
58199,1396,SN4-3,1396.2491,78,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/370/265/GCF_006370265.1_ASM637026v1,78,1396.2491.fna,GCF_006370265.1_ASM637026v1_genomic.fna
58200,1396,SRCM116115,1396.3510,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/630/945/GCF_025630945.1_ASM2563094v1,5,1396.3510.fna,GCF_025630945.1_ASM2563094v1_genomic.fna
58201,1396,SRCM116293,1396.3507,3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/502/485/GCF_025502485.1_ASM2550248v1,3,1396.3507.fna,GCF_025502485.1_ASM2550248v1_genomic.fna
58202,1396,SRCM125016,1396.3867,3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/550/565/GCF_028550565.1_ASM2855056v1,3,1396.3867.fna,GCF_028550565.1_ASM2855056v1_genomic.fna
58203,1396,SRCM125144,1396.3866,2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/548/325/GCF_028548325.1_ASM2854832v1,2,1396.3866.fna,GCF_028548325.1_ASM2854832v1_genomic.fna
58204,1396,SRCM125194,1396.3865,4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/548/285/GCF_028548285.1_ASM2854828v1,4,1396.3865.fna,GCF_028548285.1_ASM2854828v1_genomic.fna
58205,1396,SRCM126073,1396.4207,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/433/955/GCF_030433955.1_ASM3043395v1,5,1396.4207.fna,GCF_030433955.1_ASM3043395v1_genomic.fna
58206,1396,SW7-1,1396.2558,117,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/928/555/GCF_009928555.1_ASM992855v1,117,1396.2558.fna,GCF_009928555.1_ASM992855v1_genomic.fna
58207,1396,SaN0-3,1396.3126,45,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/524/125/GCF_020524125.1_ASM2052412v1,45,1396.3126.fna,GCF_020524125.1_ASM2052412v1_genomic.fna
58208,1396,Sample1,1396.4515,7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/851/835/GCF_036851835.1_ASM3685183v1,7,1396.4515.fna,GCF_036851835.1_ASM3685183v1_genomic.fna
58209,1396,Sample14,1396.4517,3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/873/205/GCF_036873205.1_ASM3687320v1,3,1396.4517.fna,GCF_036873205.1_ASM3687320v1_genomic.fna
58210,1396,Sample28,1396.4587,11,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/851/555/GCF_036851555.1_ASM3685155v1,11,1396.4587.fna,GCF_036851555.1_ASM3685155v1_genomic.fna
58211,1396,Sample35,1396.4586,4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/851/495/GCF_036851495.1_ASM3685149v1,4,1396.4586.fna,GCF_036851495.1_ASM3685149v1_genomic.fna
58212,1396,Sample47,1396.4585,4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/851/375/GCF_036851375.1_ASM3685137v1,4,1396.4585.fna,GCF_036851375.1_ASM3685137v1_genomic.fna
58213,1396,Sample51,1396.4516,4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/851/395/GCF_036851395.1_ASM3685139v1,4,1396.4516.fna,GCF_036851395.1_ASM3685139v1_genomic.fna
58214,1396,Sample60,1396.3123,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/014/445/GCF_021014445.1_ASM2101444v1,5,1396.3123.fna,GCF_021014445.1_ASM2101444v1_genomic.fna
58215,1396,Staal1-1,1396.3457,570,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/494/985/GCF_024494985.1_ASM2449498v1,570,1396.3457.fna,GCF_024494985.1_ASM2449498v1_genomic.fna
58216,1396,Staal2-3,1396.3448,542,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/494/785/GCF_024494785.1_ASM2449478v1,542,1396.3448.fna,GCF_024494785.1_ASM2449478v1_genomic.fna
58217,1396,Staal7-4,1396.3462,544,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/495/245/GCF_024495245.1_ASM2449524v1,544,1396.3462.fna,GCF_024495245.1_ASM2449524v1_genomic.fna
58218,1396,Staal7-6,1396.3450,165,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/494/825/GCF_024494825.1_ASM2449482v1,165,1396.3450.fna,GCF_024494825.1_ASM2449482v1_genomic.fna
58220,1396,T2-7,1396.3131,74,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/564/905/GCF_020564905.1_ASM2056490v1,74,1396.3131.fna,GCF_020564905.1_ASM2056490v1_genomic.fna
58221,1396,T3-1,1396.3132,146,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/565/025/GCF_020565025.1_ASM2056502v1,146,1396.3132.fna,GCF_020565025.1_ASM2056502v1_genomic.fna
58222,1396,T4S,1396.2834,198,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/356/065/GCF_017356065.1_ASM1735606v1,198,1396.2834.fna,GCF_017356065.1_ASM1735606v1_genomic.fna
58223,1396,TG1-6,1396.2143,2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/013/315/GCF_003013315.1_ASM301331v1,2,1396.2143.fna,GCF_003013315.1_ASM301331v1_genomic.fna
58224,1396,TH145-1LC,1396.4387,32,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/398/915/GCF_034398915.1_ASM3439891v1,32,1396.4387.fna,GCF_034398915.1_ASM3439891v1_genomic.fna
58225,1396,TH145-2LC,1396.4385,32,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/398/875/GCF_034398875.1_ASM3439887v1,32,1396.4385.fna,GCF_034398875.1_ASM3439887v1_genomic.fna
58226,1396,TH148LC,1396.4384,49,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/398/855/GCF_034398855.1_ASM3439885v1,49,1396.4384.fna,GCF_034398855.1_ASM3439885v1_genomic.fna
