col1,col2,col3,col4,col5,col6,col7,query_fna,subject_fna,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
1541,1048689,RM12579,1048689.4,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/515/GCF_000245515.1_ASM24551v1,6,1048689.4.fna,GCF_000245515.1_ASM24551v1_genomic.fna,5448306,5448306,1048689.4.fna_vs_GCF_000245515.1_ASM24551v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5448306,0,0,0,0,0,0,1048689_subject_array_1739681455.bin
1649,1050617,UMNF18,1050617.5,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/220/005/GCF_000220005.1_ASM22000v2,6,1050617.5.fna,GCF_000220005.1_ASM22000v2_genomic.fna,5635305,5635305,1050617.5.fna_vs_GCF_000220005.1_ASM22000v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5635305,0,0,0,0,0,0,1050617_subject_array_1739681460.bin
1683,1051646,19109,1051646.9,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/772/105/GCF_000772105.1_ASM77210v1,6,1051646.9.fna,GCF_000772105.1_ASM77210v1_genomic.fna,5540337,5540337,1051646.9.fna_vs_GCF_000772105.1_ASM77210v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5540337,0,0,0,0,0,0,1051646_subject_array_1739681465.bin
2005,1063,CH10,1063.101,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/647/365/GCF_012647365.1_ASM1264736v1,6,1063.101.fna,GCF_012647365.1_ASM1264736v1_genomic.fna,4635445,4635445,1063.101.fna_vs_GCF_012647365.1_ASM1264736v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4635445,0,0,0,0,0,0,1063_subject_array_1739681468.bin
2768,1074311,VA-1,1074311.16,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/428/235/GCF_034428235.1_ASM3442823v1,6,1074311.16.fna,GCF_034428235.1_ASM3442823v1_genomic.fna,5166355,5166355,1074311.16.fna_vs_GCF_034428235.1_ASM3442823v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5166355,0,0,0,0,0,0,1074311_subject_array_1739681473.bin
2778,1074494,M18,1074494.5,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/385/GCF_000225385.1_ASM22538v2,6,1074494.5.fna,GCF_000225385.1_ASM22538v2_genomic.fna,2325981,2325981,1074494.5.fna_vs_GCF_000225385.1_ASM22538v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2325981,0,0,0,0,0,0,1074494_subject_array_1739681475.bin
3004,1078021,FWSEC0011,1078021.4,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/171/095/GCF_005171095.1_ASM517109v1,6,1078021.4.fna,GCF_005171095.1_ASM517109v1_genomic.fna,5314491,5314491,1078021.4.fna_vs_GCF_005171095.1_ASM517109v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5314491,0,0,0,0,0,0,1078021_subject_array_1739681480.bin
3139,1079179,KT1,1079179.7,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/005/165/GCF_020005165.1_ASM2000516v1,6,1079179.7.fna,GCF_020005165.1_ASM2000516v1_genomic.fna,2562456,2562456,1079179.7.fna_vs_GCF_020005165.1_ASM2000516v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2562456,0,0,0,0,0,0,1079179_subject_array_1739681483.bin
3197,1081644,IMCC13023,1081644.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/257/665/GCF_000257665.1_ASM25766v1,6,1081644.3.fna,GCF_000257665.1_ASM25766v1_genomic.fna,1359862,1359862,1081644.3.fna_vs_GCF_000257665.1_ASM25766v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1359862,0,0,0,0,0,0,1081644_subject_array_1739681484.bin
3528,1088721,US6-1,1088721.7,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/767/465/GCF_000767465.1_ASM76746v1,6,1088721.7.fna,GCF_000767465.1_ASM76746v1_genomic.fna,5457578,5457578,1088721.7.fna_vs_GCF_000767465.1_ASM76746v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5457577,0,0,1,0,0,0,1088721_subject_array_1739681489.bin
3593,1089551,DSM 18922,1089551.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/427/665/GCF_000427665.1_ASM42766v1,6,1089551.3.fna,GCF_000427665.1_ASM42766v1_genomic.fna,5698270,5698370,1089551.3.fna_vs_GCF_000427665.1_ASM42766v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,100,5698270,0,0,0,0,0,0,1089551_subject_array_1739681494.bin
3639,108980,RIVM_C011601,108980.136,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/723/105/GCF_025723105.1_ASM2572310v1,6,108980.136.fna,GCF_025723105.1_ASM2572310v1_genomic.fna,4185992,4185992,108980.136.fna_vs_GCF_025723105.1_ASM2572310v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4185992,0,0,0,0,0,0,108980_subject_array_1739681499.bin
3719,1090320,DAPP-PG 224,1090320.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/379/045/GCF_000379045.1_ASM37904v1,6,1090320.3.fna,GCF_000379045.1_ASM37904v1_genomic.fna,4096005,4096205,1090320.3.fna_vs_GCF_000379045.1_ASM37904v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,200,4096005,0,0,0,0,0,0,1090320_subject_array_1739681502.bin
4111,110321,ml4,110321.335,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/634/015/GCF_034634015.1_ASM3463401v1,6,110321.335.fna,GCF_034634015.1_ASM3463401v1_genomic.fna,7456082,7456082,110321.335.fna_vs_GCF_034634015.1_ASM3463401v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7456082,0,0,0,0,0,0,110321_subject_array_1739681509.bin
4113,110321,ml49,110321.333,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/629/665/GCF_034629665.1_ASM3462966v1,6,110321.333.fna,GCF_034629665.1_ASM3462966v1_genomic.fna,7649610,7649610,110321.333.fna_vs_GCF_034629665.1_ASM3462966v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7649610,0,0,0,0,0,0,110321_subject_array_1739681516.bin
4305,1111131,BV2F7,1111131.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/510/445/GCF_000510445.1_PspBV2F7v1.0,6,1111131.3.fna,GCF_000510445.1_PspBV2F7v1.0_genomic.fna,2027970,2027970,1111131.3.fna_vs_GCF_000510445.1_PspBV2F7v1.0_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2027970,0,0,0,0,0,0,1111131_subject_array_1739681518.bin
4331,1112215,PAMC 21357,1112215.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/645/GCF_000247645.1_ASM24764v2,6,1112215.3.fna,GCF_000247645.1_ASM24764v2_genomic.fna,3109262,3109262,1112215.3.fna_vs_GCF_000247645.1_ASM24764v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3109262,0,0,0,0,0,0,1112215_subject_array_1739681521.bin
4346,1112273,1,1112273.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/374/225/GCF_000374225.1_ASM37422v1,6,1112273.3.fna,GCF_000374225.1_ASM37422v1_genomic.fna,2968648,2969148,1112273.3.fna_vs_GCF_000374225.1_ASM37422v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,476,2968672,0,0,0,0,0,0,1112273_subject_array_1739681523.bin
4400,1115757,BL0902,1115757.4,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/403/105/GCF_016403105.1_ASM1640310v1,6,1115757.4.fna,GCF_016403105.1_ASM1640310v1_genomic.fna,4710209,4710209,1115757.4.fna_vs_GCF_016403105.1_ASM1640310v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4710209,0,0,0,0,0,0,1115757_subject_array_1739681528.bin
4623,1116369,108,1116369.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/372/965/GCF_000372965.1_ASM37296v1,6,1116369.3.fna,GCF_000372965.1_ASM37296v1_genomic.fna,6111994,6112094,1116369.3.fna_vs_GCF_000372965.1_ASM37296v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,97,6111997,0,0,0,0,0,0,1116369_subject_array_1739681533.bin
4785,111780,PCC 7437,111780.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/575/GCF_000317575.1_ASM31757v1,6,111780.3.fna,GCF_000317575.1_ASM31757v1_genomic.fna,5544990,5544990,111780.3.fna_vs_GCF_000317575.1_ASM31757v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5544990,0,0,0,0,0,0,111780_subject_array_1739681538.bin
5193,1121874,DSM 14972,1121874.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/373/785/GCF_000373785.1_ASM37378v1,6,1121874.3.fna,GCF_000373785.1_ASM37378v1_genomic.fna,1930392,1931022,1121874.3.fna_vs_GCF_000373785.1_ASM37378v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,630,1930392,0,0,0,0,0,0,1121874_subject_array_1739681540.bin
5424,1122946,DSM 18267,1122946.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/711/225/GCF_000711225.1_ASM71122v1,6,1122946.3.fna,GCF_000711225.1_ASM71122v1_genomic.fna,5088373,5088373,1122946.3.fna_vs_GCF_000711225.1_ASM71122v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5088373,0,0,0,0,0,0,1122946_subject_array_1739681545.bin
5515,1123059,DSM 21748,1123059.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/025/GCF_000365025.1_ASM36502v1,6,1123059.3.fna,GCF_000365025.1_ASM36502v1_genomic.fna,2768821,2769471,1123059.3.fna_vs_GCF_000365025.1_ASM36502v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,650,2768821,0,0,0,0,0,0,1123059_subject_array_1739681547.bin
5682,1123507,DSM 15476,1123507.4,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/420/805/GCF_000420805.1_ASM42080v1,6,1123507.4.fna,GCF_000420805.1_ASM42080v1_genomic.fna,2775456,2775456,1123507.4.fna_vs_GCF_000420805.1_ASM42080v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2775456,0,0,0,0,0,0,1123507_subject_array_1739681549.bin
5852,1126627,DOA9,1126627.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/617/845/GCF_000617845.2_ASM61784v2,6,1126627.3.fna,GCF_000617845.2_ASM61784v2_genomic.fna,7836549,7850549,1126627.3.fna_vs_GCF_000617845.2_ASM61784v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,13993,7836555,0,0,0,1,0,0,1126627_subject_array_1739681557.bin
6026,1131455,UFG4,1131455.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/259/005/GCF_000259005.1_ASM25900v1,6,1131455.3.fna,GCF_000259005.1_ASM25900v1_genomic.fna,867444,867444,1131455.3.fna_vs_GCF_000259005.1_ASM25900v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,867444,0,0,0,0,0,0,1131455_subject_array_1739681558.bin
6045,1132441,35W,1132441.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/482/545/GCF_000482545.1_ASM48254v1,6,1132441.3.fna,GCF_000482545.1_ASM48254v1_genomic.fna,4652932,4660196,1132441.3.fna_vs_GCF_000482545.1_ASM48254v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,7264,4652932,0,0,0,0,0,0,1132441_subject_array_1739681562.bin
6047,1132443,AML-C10,1132443.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/372/865/GCF_000372865.1_ASM37286v1,6,1132443.3.fna,GCF_000372865.1_ASM37286v1_genomic.fna,4978064,4978464,1132443.3.fna_vs_GCF_000372865.1_ASM37286v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,389,4978067,0,0,0,8,0,0,1132443_subject_array_1739681567.bin
6157,1134687,2563,1134687.752,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/945/215/GCF_027945215.1_ASM2794521v1,6,1134687.752.fna,GCF_027945215.1_ASM2794521v1_genomic.fna,704895,6720861,1134687.752.fna_vs_GCF_027945215.1_ASM2794521v1_genomic.fna_blast.xml,0,0,48,11,0,0,36,5942016,744950,0,69,3817,29839,0,75,1134687_subject_array_1739681569.bin
6270,1134687,C52,1134687.163,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/931/605/GCF_008931605.1_ASM893160v1,6,1134687.163.fna,GCF_008931605.1_ASM893160v1_genomic.fna,6312326,6312326,1134687.163.fna_vs_GCF_008931605.1_ASM893160v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6312326,0,0,0,0,0,0,1134687_subject_array_1739681575.bin
6431,1134687,KO_408,1134687.637,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/163/245/GCF_022163245.2_ASM2216324v2,6,1134687.637.fna,GCF_022163245.2_ASM2216324v2_genomic.fna,6475028,6475004,1134687.637.fna_vs_GCF_022163245.2_ASM2216324v2_genomic.fna_blast.xml,0,0,0,5,0,0,26,35,6474600,0,76,247,15,0,0,1134687_subject_array_1739681581.bin
6438,1134687,Kmfe267,1134687.280,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/348/855/GCF_017348855.1_ASM1734885v1,6,1134687.280.fna,GCF_017348855.1_ASM1734885v1_genomic.fna,6398286,6398286,1134687.280.fna_vs_GCF_017348855.1_ASM1734885v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6398286,0,0,0,0,0,0,1134687_subject_array_1739681587.bin
6452,1134687,M82255,1134687.133,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/102/625/GCF_004102625.1_ASM410262v1,6,1134687.133.fna,GCF_004102625.1_ASM410262v1_genomic.fna,6604517,6604517,1134687.133.fna_vs_GCF_004102625.1_ASM410262v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6604517,0,0,0,0,0,0,1134687_subject_array_1739681594.bin
6498,1134687,RHBSTW-00676,1134687.203,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/926/025/GCF_013926025.1_ASM1392602v1,6,1134687.203.fna,GCF_013926025.1_ASM1392602v1_genomic.fna,6195779,6195779,1134687.203.fna_vs_GCF_013926025.1_ASM1392602v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,100,6195679,0,0,0,0,0,0,1134687_subject_array_1739681599.bin
6563,1134687,X_33,1134687.742,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/619/535/GCF_026619535.1_ASM2661953v1,6,1134687.742.fna,GCF_026619535.1_ASM2661953v1_genomic.fna,6714990,6714990,1134687.742.fna_vs_GCF_026619535.1_ASM2661953v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6714990,0,0,0,0,0,0,1134687_subject_array_1739681604.bin
6578,1134687,fxq,1134687.678,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/869/885/GCF_022869885.1_ASM2286988v1,6,1134687.678.fna,GCF_022869885.1_ASM2286988v1_genomic.fna,6977354,6977354,1134687.678.fna_vs_GCF_022869885.1_ASM2286988v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6977354,0,0,0,0,0,0,1134687_subject_array_1739681611.bin
6646,113557,MGB0543,113557.10,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/319/235/GCF_015319235.1_ASM1531923v1,6,113557.10.fna,GCF_015319235.1_ASM1531923v1_genomic.fna,3292353,3292353,113557.10.fna_vs_GCF_015319235.1_ASM1531923v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3292353,0,0,0,0,0,0,113557_subject_array_1739681614.bin
6751,1138189,BLR175,1138189.12,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/684/215/GCF_019684215.1_ASM1968421v1,6,1138189.12.fna,GCF_019684215.1_ASM1968421v1_genomic.fna,6348611,6348611,1138189.12.fna_vs_GCF_019684215.1_ASM1968421v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1696757,0,0,1,4651853,0,0,1138189_subject_array_1739681620.bin
6871,114090,BC1,114090.23,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/552/895/GCF_033552895.1_ASM3355289v1,6,114090.23.fna,GCF_033552895.1_ASM3355289v1_genomic.fna,2184342,2184342,114090.23.fna_vs_GCF_033552895.1_ASM3355289v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2184342,0,0,0,0,0,0,114090_subject_array_1739681622.bin
6905,1141890,CGMCC 1.12672,1141890.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/199/185/GCF_900199185.1_IMG-taxon_2718218511_annotated_assembly,6,1141890.3.fna,GCF_900199185.1_IMG-taxon_2718218511_annotated_assembly_genomic.fna,3544824,3544824,1141890.3.fna_vs_GCF_900199185.1_IMG-taxon_2718218511_annotated_assembly_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3544824,0,0,0,0,0,0,1141890_subject_array_1739681625.bin
7085,114695,DSM 41761,114695.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/138/715/GCF_018138715.1_ASM1813871v1,6,114695.3.fna,GCF_018138715.1_ASM1813871v1_genomic.fna,11877923,11877923,114695.3.fna_vs_GCF_018138715.1_ASM1813871v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,11877923,0,0,0,0,0,0,114695_subject_array_1739681637.bin
7772,1156986,20B,1156986.4,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/257/395/GCF_000257395.1_ASM25739v1,6,1156986.4.fna,GCF_000257395.1_ASM25739v1_genomic.fna,1727973,1727973,1156986.4.fna_vs_GCF_000257395.1_ASM25739v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1727973,0,0,0,0,0,0,1156986_subject_array_1739681639.bin
7774,1156995,HI010,1156995.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/359/765/GCF_000359765.1_Stap_aure_HI010_V1,6,1156995.3.fna,GCF_000359765.1_Stap_aure_HI010_V1_genomic.fna,2903235,2903760,1156995.3.fna_vs_GCF_000359765.1_Stap_aure_HI010_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,510,2903250,0,0,0,0,0,0,1156995_subject_array_1739681642.bin
8012,1158144,ALJ1,1158144.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/745/395/GCF_000745395.1_ASM74539v1,6,1158144.3.fna,GCF_000745395.1_ASM74539v1_genomic.fna,2766000,2766100,1158144.3.fna_vs_GCF_000745395.1_ASM74539v1_genomic.fna_blast.xml,0,0,0,1,0,0,0,57,2766004,0,0,4,33,0,1,1158144_subject_array_1739681644.bin
8047,1158292,FB-Cd,1158292.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/733/775/GCF_000733775.1_ASM73377v1,6,1158292.3.fna,GCF_000733775.1_ASM73377v1_genomic.fna,4388462,4388462,1158292.3.fna_vs_GCF_000733775.1_ASM73377v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4388462,0,0,0,0,0,0,1158292_subject_array_1739681648.bin
8126,1158525,M0363,1158525.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/360/925/GCF_000360925.1_Stap_aure_M0363_V1,6,1158525.3.fna,GCF_000360925.1_Stap_aure_M0363_V1_genomic.fna,2871257,2879577,1158525.3.fna_vs_GCF_000360925.1_Stap_aure_M0363_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,8300,2871257,0,20,0,0,0,0,1158525_subject_array_1739681651.bin
8265,1158764,ALJ21,1158764.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/378/605/GCF_000378605.1_ASM37860v1,6,1158764.3.fna,GCF_000378605.1_ASM37860v1_genomic.fna,2964539,2964639,1158764.3.fna_vs_GCF_000378605.1_ASM37860v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,100,2964539,0,0,0,0,0,0,1158764_subject_array_1739681654.bin
8446,1159870,FB-8,1159870.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/185/GCF_000382185.1_ASM38218v1,6,1159870.3.fna,GCF_000382185.1_ASM38218v1_genomic.fna,4072817,4079718,1159870.3.fna_vs_GCF_000382185.1_ASM38218v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,6900,4072817,0,0,0,1,0,0,1159870_subject_array_1739681657.bin
8454,1160,No.976,1160.15,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/830/935/GCF_904830935.1_P._agardhii_No.976,6,1160.15.fna,GCF_904830935.1_P._agardhii_No.976_genomic.fna,4904228,4904228,1160.15.fna_vs_GCF_904830935.1_P._agardhii_No.976_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4904228,0,0,0,0,0,0,1160_subject_array_1739681662.bin
8456,1160,PCC 7811,1160.13,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/830/885/GCF_904830885.1_P._agardhii_PCC_7811,6,1160.13.fna,GCF_904830885.1_P._agardhii_PCC_7811_genomic.fna,5144739,5144739,1160.13.fna_vs_GCF_904830885.1_P._agardhii_PCC_7811_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5144739,0,0,0,0,0,0,1160_subject_array_1739681668.bin
8462,1160137,BMG111209,1160137.3,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/381/925/GCF_000381925.1_ASM38192v1,6,1160137.3.fna,GCF_000381925.1_ASM38192v1_genomic.fna,9142501,9143142,1160137.3.fna_vs_GCF_000381925.1_ASM38192v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,641,9142501,0,0,0,0,0,0,1160137_subject_array_1739681675.bin
8463,1160160,NI628,1160160.4,6,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/366/665/GCF_000366665.1_Bruc_abor_NI628_V1,6,1160160.4.fna,GCF_000366665.1_Bruc_abor_NI628_V1_genomic.fna,3286455,3286455,1160160.4.fna_vs_GCF_000366665.1_Bruc_abor_NI628_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3286455,0,0,0,0,0,0,1160160_subject_array_1739681678.bin
