col1,col2,col3,col4,col5,col6,col7,query_fna,subject_fna,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
340,1006003,ATCC 8090,1006003.13,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/064/845/GCF_011064845.1_ASM1106484v1,1,1006003.13.fna,GCF_011064845.1_ASM1106484v1_genomic.fna,4957773,4957773,1006003.13.fna_vs_GCF_011064845.1_ASM1106484v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4957773,0,0,0,0,0,0,1006003_subject_array_1739113503.bin
347,1006543,T0131,1006543.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/665/GCF_000204665.1_ASM20466v1,1,1006543.3.fna,GCF_000204665.1_ASM20466v1_genomic.fna,2913900,2913900,1006543.3.fna_vs_GCF_000204665.1_ASM20466v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2913900,0,0,0,0,0,0,1006543_subject_array_1739113505.bin
348,1006551,KCTC 1686,1006551.4,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/325/GCF_000240325.1_ASM24032v1,1,1006551.4.fna,GCF_000240325.1_ASM24032v1_genomic.fna,5974109,5974109,1006551.4.fna_vs_GCF_000240325.1_ASM24032v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5974109,0,0,0,0,0,0,1006551_subject_array_1739113510.bin
350,1006598,RVH1,1006598.5,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/478/545/GCF_000478545.1_ASM47854v1,1,1006598.5.fna,GCF_000478545.1_ASM47854v1_genomic.fna,5514320,5514320,1006598.5.fna_vs_GCF_000478545.1_ASM47854v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5514320,0,0,0,0,0,0,1006598_subject_array_1739113513.bin
351,1007064,ST3,1007064.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/625/GCF_000204625.1_ASM20462v1,1,1007064.3.fna,GCF_000204625.1_ASM20462v1_genomic.fna,2028815,2028815,1007064.3.fna_vs_GCF_000204625.1_ASM20462v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2028815,0,0,0,0,0,0,1007064_subject_array_1739113515.bin
366,1007676,EMML 3041,1007676.4,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/050/475/GCF_001050475.1_ASM105047v1,1,1007676.4.fna,GCF_001050475.1_ASM105047v1_genomic.fna,2590556,2590556,1007676.4.fna_vs_GCF_001050475.1_ASM105047v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2590556,0,0,0,0,0,0,1007676_subject_array_1739113517.bin
367,1007870,RC-L2/55,1007870.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/441/815/GCF_000441815.1_ASM44181v1,1,1007870.3.fna,GCF_000441815.1_ASM44181v1_genomic.fna,1038870,1038870,1007870.3.fna_vs_GCF_000441815.1_ASM44181v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1038870,0,0,0,0,0,0,1007870_subject_array_1739113518.bin
368,1007871,RC-J/971,1007871.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/441/795/GCF_000441795.1_ASM44179v1,1,1007871.3.fna,GCF_000441795.1_ASM44179v1_genomic.fna,1038442,1038442,1007871.3.fna_vs_GCF_000441795.1_ASM44179v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1038442,0,0,0,0,0,0,1007871_subject_array_1739113518.bin
371,1008298,Kyoto-2,1008298.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/584/725/GCF_003584725.1_ASM358472v1,1,1008298.3.fna,GCF_003584725.1_ASM358472v1_genomic.fna,3268122,3268122,1008298.3.fna_vs_GCF_003584725.1_ASM358472v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3268122,0,0,0,0,0,0,1008298_subject_array_1739113521.bin
377,1008459,MCE3,1008459.4,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/625/GCF_000226625.1_ASM22662v1,1,1008459.4.fna,GCF_000226625.1_ASM22662v1_genomic.fna,1638559,1638559,1008459.4.fna_vs_GCF_000226625.1_ASM22662v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1638559,0,0,0,0,0,0,1008459_subject_array_1739113522.bin
404,100886,DSM 15897,100886.349,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/148/785/GCF_025148785.1_ASM2514878v1,1,100886.349.fna,GCF_025148785.1_ASM2514878v1_genomic.fna,2650196,2650196,100886.349.fna_vs_GCF_025148785.1_ASM2514878v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2650196,0,0,0,0,0,0,100886_subject_array_1739113524.bin
421,100901,wOo,100901.6,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/885/GCF_000306885.1_ASM30688v1,1,100901.6.fna,GCF_000306885.1_ASM30688v1_genomic.fna,957990,957990,100901.6.fna_vs_GCF_000306885.1_ASM30688v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,957990,0,0,0,0,0,0,100901_subject_array_1739113525.bin
423,1009464,HMP9231,1009464.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/213/955/GCF_000213955.1_ASM21395v1,1,1009464.3.fna,GCF_000213955.1_ASM21395v1_genomic.fna,1726519,1726519,1009464.3.fna_vs_GCF_000213955.1_ASM21395v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1726519,0,0,0,0,0,0,1009464_subject_array_1739113526.bin
434,1010,NCTC12149,1010.5,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/125/GCF_900187125.1_50592_G01,1,1010.5.fna,GCF_900187125.1_50592_G01_genomic.fna,4653048,4653048,1010.5.fna_vs_GCF_900187125.1_50592_G01_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4653048,0,0,0,0,0,0,1010_subject_array_1739113530.bin
445,1010835,BT2,1010835.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/572/155/GCF_000572155.1_ASM57215v1,1,1010835.3.fna,GCF_000572155.1_ASM57215v1_genomic.fna,4401899,4401899,1010835.3.fna_vs_GCF_000572155.1_ASM57215v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4401899,0,0,0,0,0,0,1010835_subject_array_1739113533.bin
446,1010836,BT1,1010836.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/572/175/GCF_000572175.1_ASM57217v1,1,1010836.3.fna,GCF_000572175.1_ASM57217v1_genomic.fna,4399405,4399405,1010836.3.fna_vs_GCF_000572175.1_ASM57217v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4399405,0,0,0,0,0,0,1010836_subject_array_1739113536.bin
448,1010840,MGAS1882,1010840.4,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/925/GCF_000250925.1_ASM25092v1,1,1010840.4.fna,GCF_000250925.1_ASM25092v1_genomic.fna,1781029,1781029,1010840.4.fna_vs_GCF_000250925.1_ASM25092v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1781029,0,0,0,0,0,0,1010840_subject_array_1739113537.bin
450,1014,NCTC11634,1014.5,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/795/GCF_900637795.1_52592_H02,1,1014.5.fna,GCF_900637795.1_52592_H02_genomic.fna,2287133,2287133,1014.5.fna_vs_GCF_900637795.1_52592_H02_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2287133,0,0,0,0,0,0,1014_subject_array_1739113539.bin
765,1017,H1496,1017.4,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/302/415/GCF_002302415.1_ASM230241v1,1,1017.4.fna,GCF_002302415.1_ASM230241v1_genomic.fna,2838633,2838633,1017.4.fna_vs_GCF_002302415.1_ASM230241v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2838633,0,0,0,0,0,0,1017_subject_array_1739113541.bin
770,1017264,CS,1017264.6,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/612/135/GCF_023612135.1_ASM2361213v1,1,1017264.6.fna,GCF_023612135.1_ASM2361213v1_genomic.fna,4141631,4141631,1017264.6.fna_vs_GCF_023612135.1_ASM2361213v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4141631,0,0,0,0,0,0,1017264_subject_array_1739113555.bin
781,1018,FDAARGOS_1468,1018.120,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/930/725/GCF_019930725.1_ASM1993072v1,1,1018.120.fna,GCF_019930725.1_ASM1993072v1_genomic.fna,2615469,2615469,1018.120.fna_vs_GCF_019930725.1_ASM1993072v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2615469,0,0,0,0,0,0,1018_subject_array_1739113558.bin
782,1018,FDAARGOS_1550,1018.119,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/736/165/GCF_020736165.1_ASM2073616v1,1,1018.119.fna,GCF_020736165.1_ASM2073616v1_genomic.fna,2713235,2713235,1018.119.fna_vs_GCF_020736165.1_ASM2073616v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2713235,0,0,0,0,0,0,1018_subject_array_1739113561.bin
783,1018,KCOM 2191,1018.121,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/013/785/GCF_026013785.1_ASM2601378v1,1,1018.121.fna,GCF_026013785.1_ASM2601378v1_genomic.fna,2672569,2672569,1018.121.fna_vs_GCF_026013785.1_ASM2601378v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2672569,0,0,0,0,0,0,1018_subject_array_1739113565.bin
784,1018,KCOM 26681,1018.123,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/013/805/GCF_026013805.1_ASM2601380v1,1,1018.123.fna,GCF_026013805.1_ASM2601380v1_genomic.fna,2779391,2779391,1018.123.fna_vs_GCF_026013805.1_ASM2601380v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2779391,0,0,0,0,0,0,1018_subject_array_1739113568.bin
785,1018,KCOM 28121,1018.122,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/013/825/GCF_026013825.1_ASM2601382v1,1,1018.122.fna,GCF_026013825.1_ASM2601382v1_genomic.fna,2807434,2807434,1018.122.fna_vs_GCF_026013825.1_ASM2601382v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2807434,0,0,0,0,0,0,1018_subject_array_1739113572.bin
792,1019,H4486,1019.5,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/302/595/GCF_002302595.1_ASM230259v1,1,1019.5.fna,GCF_002302595.1_ASM230259v1_genomic.fna,3098616,3098616,1019.5.fna_vs_GCF_002302595.1_ASM230259v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3098616,0,0,0,0,0,0,1019_subject_array_1739113574.bin
794,1019,KC1668,1019.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/302/395/GCF_002302395.1_ASM230239v1,1,1019.3.fna,GCF_002302395.1_ASM230239v1_genomic.fna,3074746,3074746,1019.3.fna_vs_GCF_002302395.1_ASM230239v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3074746,0,0,0,0,0,0,1019_subject_array_1739113576.bin
795,1019,NCTC11097,1019.50,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/125/GCF_900638125.1_56080_B02,1,1019.50.fna,GCF_900638125.1_56080_B02_genomic.fna,2933908,2933908,1019.50.fna_vs_GCF_900638125.1_56080_B02_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2933908,0,0,0,0,0,0,1019_subject_array_1739113578.bin
808,102611,J166,102611.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/685/625/GCF_000685625.1_ASM68562v1,1,102611.3.fna,GCF_000685625.1_ASM68562v1_genomic.fna,1650561,1650561,102611.3.fna_vs_GCF_000685625.1_ASM68562v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1650561,0,0,0,0,0,0,102611_subject_array_1739113579.bin
850,1027627,Bac,1027627.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/722/355/GCF_024722355.1_ASM2472235v1,1,1027627.3.fna,GCF_024722355.1_ASM2472235v1_genomic.fna,4226888,4226888,1027627.3.fna_vs_GCF_024722355.1_ASM2472235v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4226888,0,0,0,0,0,0,1027627_subject_array_1739113582.bin
854,1028307,KCTC 2190,1028307.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/745/GCF_000215745.1_ASM21574v1,1,1028307.3.fna,GCF_000215745.1_ASM21574v1_genomic.fna,5280350,5280350,1028307.3.fna_vs_GCF_000215745.1_ASM21574v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5280350,0,0,0,0,0,0,1028307_subject_array_1739113585.bin
881,1028799,VC40,1028799.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/495/GCF_000245495.1_ASM24549v1,1,1028799.3.fna,GCF_000245495.1_ASM24549v1_genomic.fna,2692570,2692570,1028799.3.fna_vs_GCF_000245495.1_ASM24549v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2692570,0,0,0,0,0,0,1028799_subject_array_1739113587.bin
886,102886,LBVP100/21,102886.10,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/848/205/GCF_030848205.1_ASM3084820v1,1,102886.10.fna,GCF_030848205.1_ASM3084820v1_genomic.fna,1905872,1905872,102886.10.fna_vs_GCF_030848205.1_ASM3084820v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,89,1905783,0,0,0,0,0,0,102886_subject_array_1739113588.bin
890,1028989,StFLB209,1028989.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/829/415/GCF_000829415.1_ASM82941v1,1,1028989.3.fna,GCF_000829415.1_ASM82941v1_genomic.fna,6332373,6332373,1028989.3.fna_vs_GCF_000829415.1_ASM82941v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6332373,0,0,0,0,0,0,1028989_subject_array_1739113593.bin
891,1029756,NL23,1029756.8,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/503/895/GCF_000503895.1_ASM50389v1,1,1029756.8.fna,GCF_000503895.1_ASM50389v1_genomic.fna,3653837,3653837,1029756.8.fna_vs_GCF_000503895.1_ASM50389v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3653837,0,0,0,0,0,0,1029756_subject_array_1739113595.bin
917,1030009,M7,1030009.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/218/305/GCF_000218305.1_ASM21830v1,1,1030009.3.fna,GCF_000218305.1_ASM21830v1_genomic.fna,2976163,2976163,1030009.3.fna_vs_GCF_000218305.1_ASM21830v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2976163,0,0,0,0,0,0,1030009_subject_array_1739113598.bin
920,1030157,KC8,1030157.8,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/151/445/GCF_002151445.1_ASM215144v1,1,1030157.8.fna,GCF_002151445.1_ASM215144v1_genomic.fna,4123013,4123013,1030157.8.fna_vs_GCF_002151445.1_ASM215144v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4123013,0,0,0,0,0,0,1030157_subject_array_1739113600.bin
923,1030843,TDC60,1030843.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/270/225/GCF_000270225.1_ASM27022v1,1,1030843.3.fna,GCF_000270225.1_ASM27022v1_genomic.fna,2339898,2339898,1030843.3.fna_vs_GCF_000270225.1_ASM27022v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2339898,0,0,0,0,0,0,1030843_subject_array_1739113602.bin
932,1031538,JCM17730,1031538.4,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/630/635/GCF_008630635.1_ASM863063v1,1,1031538.4.fna,GCF_008630635.1_ASM863063v1_genomic.fna,3561992,3561992,1031538.4.fna_vs_GCF_008630635.1_ASM863063v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3561992,0,0,0,0,0,0,1031538_subject_array_1739113605.bin
936,1031542,2014D-0083,1031542.6,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/345/045/GCF_004345045.1_ASM434504v1,1,1031542.6.fna,GCF_004345045.1_ASM434504v1_genomic.fna,1524978,1524978,1031542.6.fna_vs_GCF_004345045.1_ASM434504v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1524978,0,0,0,0,0,0,1031542_subject_array_1739113606.bin
950,1031564,NCTC 12927,1031564.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/185/GCF_000816185.1_ASM81618v1,1,1031564.3.fna,GCF_000816185.1_ASM81618v1_genomic.fna,1465081,1465081,1031564.3.fna_vs_GCF_000816185.1_ASM81618v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1465081,0,0,0,0,0,0,1031564_subject_array_1739113607.bin
954,1031709,6609,1031709.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/217/615/GCF_000217615.1_ASM21761v1,1,1031709.3.fna,GCF_000217615.1_ASM21761v1_genomic.fna,2560282,2560282,1031709.3.fna_vs_GCF_000217615.1_ASM21761v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2560282,0,0,0,0,0,0,1031709_subject_array_1739113608.bin
957,1031733,RM3940,1031733.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/372/245/GCF_013372245.1_ASM1337224v1,1,1031733.3.fna,GCF_013372245.1_ASM1337224v1_genomic.fna,1628950,1628950,1031733.3.fna_vs_GCF_013372245.1_ASM1337224v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1628950,0,0,0,0,0,0,1031733_subject_array_1739113609.bin
958,1031746,LMG 9260,1031746.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/643/955/GCF_001643955.1_ASM164395v1,1,1031746.3.fna,GCF_001643955.1_ASM164395v1_genomic.fna,1753385,1753385,1031746.3.fna_vs_GCF_001643955.1_ASM164395v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1753385,0,0,0,0,0,0,1031746_subject_array_1739113611.bin
959,1031752,CCUG 27631,1031752.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/643/975/GCF_001643975.1_ASM164397v1,1,1031752.3.fna,GCF_001643975.1_ASM164397v1_genomic.fna,1753277,1753277,1031752.3.fna_vs_GCF_001643975.1_ASM164397v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1753277,0,0,0,0,0,0,1031752_subject_array_1739113612.bin
960,1031753,NCTC 13004,1031753.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/139/935/GCF_002139935.1_ASM213993v1,1,1031753.3.fna,GCF_002139935.1_ASM213993v1_genomic.fna,1594554,1594554,1031753.3.fna_vs_GCF_002139935.1_ASM213993v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1594554,0,0,0,0,0,0,1031753_subject_array_1739113613.bin
961,1031754,RM3237,1031754.3,1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/220/795/GCF_002220795.1_ASM222079v1,1,1031754.3.fna,GCF_002220795.1_ASM222079v1_genomic.fna,1752258,1752258,1031754.3.fna_vs_GCF_002220795.1_ASM222079v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1752258,0,0,0,0,0,0,1031754_subject_array_1739113614.bin
