col1,col2,col3,col4,col5,col6,col7,query_fna,subject_fna,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
1234,103816,Y6,103816.67,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/266/895/GCF_024266895.1_ASM2426689v1,5,103816.67.fna,GCF_024266895.1_ASM2426689v1_genomic.fna,5613749,5613749,103816.67.fna_vs_GCF_024266895.1_ASM2426689v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5613749,0,0,0,0,0,0,103816_subject_array_1739486297.bin
1235,103816,YC-JH2,103816.38,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/095/205/GCF_019095205.1_ASM1909520v1,5,103816.38.fna,GCF_019095205.1_ASM1909520v1_genomic.fna,5624156,5624156,103816.38.fna_vs_GCF_019095205.1_ASM1909520v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5624156,0,0,0,0,0,0,103816_subject_array_1739486303.bin
1237,103816,YF3,103816.20,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/944/105/GCF_005944105.1_ASM594410v1,5,103816.20.fna,GCF_005944105.1_ASM594410v1_genomic.fna,6092335,6092335,103816.20.fna_vs_GCF_005944105.1_ASM594410v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6092335,0,0,0,0,0,0,103816_subject_array_1739486307.bin
1277,103891,NCTC12020,103891.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/460/315/GCF_900460315.1_51395_D01,5,103891.3.fna,GCF_900460315.1_51395_D01_genomic.fna,2245419,2245419,103891.3.fna_vs_GCF_900460315.1_51395_D01_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2245418,0,0,1,0,0,0,103891_subject_array_1739486309.bin
1288,1038927,FDAARGOS_349,1038927.40,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/983/645/GCF_002983645.1_ASM298364v1,5,1038927.40.fna,GCF_002983645.1_ASM298364v1_genomic.fna,5501145,5501145,1038927.40.fna_vs_GCF_002983645.1_ASM298364v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5501145,0,0,0,0,0,0,1038927_subject_array_1739486314.bin
1292,1038927,RpoS-orig,1038927.85,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/911/555/GCF_037911555.1_ASM3791155v1,5,1038927.85.fna,GCF_037911555.1_ASM3791155v1_genomic.fna,5454241,5454241,1038927.85.fna_vs_GCF_037911555.1_ASM3791155v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5454241,0,0,0,0,0,0,1038927_subject_array_1739486318.bin
1319,1040963,DD34,1040963.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/401/465/GCF_001401465.1_ASM140146v1,5,1040963.3.fna,GCF_001401465.1_ASM140146v1_genomic.fna,1171301,1171301,1040963.3.fna_vs_GCF_001401465.1_ASM140146v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,89,1171211,0,0,1,0,0,0,1040963_subject_array_1739486319.bin
1353,104102,DmCS006,104102.41,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/644/465/GCF_030644465.1_ASM3064446v1,5,104102.41.fna,GCF_030644465.1_ASM3064446v1_genomic.fna,3717151,3717151,104102.41.fna_vs_GCF_030644465.1_ASM3064446v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3717151,0,0,0,0,0,0,104102_subject_array_1739486322.bin
1436,1045010,AR-0430,1045010.61,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/727/135/GCF_008727135.1_ASM872713v1,5,1045010.61.fna,GCF_008727135.1_ASM872713v1_genomic.fna,5764004,5764004,1045010.61.fna_vs_GCF_008727135.1_ASM872713v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,0,5764003,0,0,0,0,0,0,1045010_subject_array_1739486327.bin
2050,106592,M8,106592.89,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/821/965/GCF_023821965.1_ASM2382196v1,5,106592.89.fna,GCF_023821965.1_ASM2382196v1_genomic.fna,7725399,7725399,106592.89.fna_vs_GCF_023821965.1_ASM2382196v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7725399,0,0,0,0,0,0,106592_subject_array_1739486333.bin
2052,106592,NER9,106592.90,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/380/055/GCF_024380055.1_ASM2438005v1,5,106592.90.fna,GCF_024380055.1_ASM2438005v1_genomic.fna,7716609,7716609,106592.90.fna_vs_GCF_024380055.1_ASM2438005v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7716609,0,0,0,0,0,0,106592_subject_array_1739486338.bin
2133,106648,UCO-554,106648.180,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/916/905/GCF_029916905.1_ASM2991690v1,5,106648.180.fna,GCF_029916905.1_ASM2991690v1_genomic.fna,4651266,4651266,106648.180.fna_vs_GCF_029916905.1_ASM2991690v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4651266,0,0,0,0,0,0,106648_subject_array_1739486342.bin
2541,1072459,CE10,1072459.4,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/625/GCF_000227625.1_ASM22762v1,5,1072459.4.fna,GCF_000227625.1_ASM22762v1_genomic.fna,5378729,5378729,1072459.4.fna_vs_GCF_000227625.1_ASM22762v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5378729,0,0,0,0,0,0,1072459_subject_array_1739486347.bin
2597,1073972,SFB-mouse-NYU,1073972.4,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/365/GCF_000225365.1_ASM22536v2,5,1073972.4.fna,GCF_000225365.1_ASM22536v2_genomic.fna,1569870,1569870,1073972.4.fna_vs_GCF_000225365.1_ASM22536v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1569870,0,0,0,0,0,0,1073972_subject_array_1739486348.bin
2769,107445,A2,107445.4,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/100/865/GCF_023100865.1_ASM2310086v1,5,107445.4.fna,GCF_023100865.1_ASM2310086v1_genomic.fna,6222934,6222934,107445.4.fna_vs_GCF_023100865.1_ASM2310086v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6222934,0,0,0,0,0,0,107445_subject_array_1739486365.bin
2820,1076126,NBRC 108639,1076126.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/764/425/GCF_011764425.1_ASM1176442v1,5,1076126.3.fna,GCF_011764425.1_ASM1176442v1_genomic.fna,11342817,11342817,1076126.3.fna_vs_GCF_011764425.1_ASM1176442v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,11342817,0,0,0,0,0,0,1076126_subject_array_1739486382.bin
2826,107635,LW3,107635.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/527/115/GCF_000527115.1_ASM52711v1,5,107635.3.fna,GCF_000527115.1_ASM52711v1_genomic.fna,5090474,5090474,107635.3.fna_vs_GCF_000527115.1_ASM52711v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5090474,0,0,0,0,0,0,107635_subject_array_1739486387.bin
2955,1076926,WSM1455,1076926.414,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/052/325/GCF_021052325.1_ASM2105232v1,5,1076926.414.fna,GCF_021052325.1_ASM2105232v1_genomic.fna,6969233,6969233,1076926.414.fna_vs_GCF_021052325.1_ASM2105232v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6969233,0,0,0,0,0,0,1076926_subject_array_1739486392.bin
3138,1079179,JCM 17727,1079179.8,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/541/215/GCF_039541215.1_ASM3954121v1,5,1079179.8.fna,GCF_039541215.1_ASM3954121v1_genomic.fna,2560696,2560696,1079179.8.fna_vs_GCF_039541215.1_ASM3954121v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2560696,0,0,0,0,0,0,1079179_subject_array_1739486394.bin
3199,1081736,NCTC13938,1081736.7,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/452/975/GCF_900452975.1_58116_E02,5,1081736.7.fna,GCF_900452975.1_58116_E02_genomic.fna,2875465,2875465,1081736.7.fna_vs_GCF_900452975.1_58116_E02_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2875465,0,0,0,0,0,0,1081736_subject_array_1739486397.bin
3232,1082933,CCNWGS0123,1082933.13,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/686/985/GCF_001686985.1_ASM168698v1,5,1082933.13.fna,GCF_001686985.1_ASM168698v1_genomic.fna,7343952,7343952,1082933.13.fna_vs_GCF_001686985.1_ASM168698v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7343952,0,0,0,0,0,0,1082933_subject_array_1739486402.bin
3586,1089544,AK 16/65,1089544.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/383/915/GCF_000383915.1_ASM38391v1,5,1089544.3.fna,GCF_000383915.1_ASM38391v1_genomic.fna,8703871,8704271,1089544.3.fna_vs_GCF_000383915.1_ASM38391v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,363,8703886,0,0,0,22,0,0,1089544_subject_array_1739486409.bin
3697,108981,H3,108981.21,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/833/615/GCF_007833615.1_ASM783361v1,5,108981.21.fna,GCF_007833615.1_ASM783361v1_genomic.fna,3258703,3258703,108981.21.fna_vs_GCF_007833615.1_ASM783361v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3258703,0,0,0,0,0,0,108981_subject_array_1739486412.bin
3716,1090317,FR1,1090317.4,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/419/565/GCF_000419565.1_ASM41956v1,5,1090317.4.fna,GCF_000419565.1_ASM41956v1_genomic.fna,4047966,4047966,1090317.4.fna_vs_GCF_000419565.1_ASM41956v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4047966,0,0,0,0,0,0,1090317_subject_array_1739486416.bin
4073,110321,SU277,110321.309,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/200/695/GCF_025200695.1_ASM2520069v1,5,110321.309.fna,GCF_025200695.1_ASM2520069v1_genomic.fna,6743897,6743897,110321.309.fna_vs_GCF_025200695.1_ASM2520069v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6743897,0,0,0,0,0,0,110321_subject_array_1739486421.bin
4085,110321,T10,110321.306,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/114/925/GCF_040114925.1_ASM4011492v1,5,110321.306.fna,GCF_040114925.1_ASM4011492v1_genomic.fna,7121529,7086255,110321.306.fna_vs_GCF_040114925.1_ASM4011492v1_genomic.fna_blast.xml,0,0,7,0,0,0,26,12993,4365798,0,12,521,2706897,0,1,110321_subject_array_1739486427.bin
4110,110321,ml20,110321.334,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/638/195/GCF_034638195.1_ASM3463819v1,5,110321.334.fna,GCF_034638195.1_ASM3463819v1_genomic.fna,7432151,7432151,110321.334.fna_vs_GCF_034638195.1_ASM3463819v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7432151,0,0,0,0,0,0,110321_subject_array_1739486433.bin
4112,110321,ml42,110321.329,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/630/705/GCF_034630705.1_ASM3463070v1,5,110321.329.fna,GCF_034630705.1_ASM3463070v1_genomic.fna,7462348,7462348,110321.329.fna_vs_GCF_034630705.1_ASM3463070v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7462348,0,0,0,0,0,0,110321_subject_array_1739486439.bin
4237,110933,BS71,110933.7,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/009/625/GCF_020009625.1_ASM2000962v1,5,110933.7.fna,GCF_020009625.1_ASM2000962v1_genomic.fna,4144138,4144138,110933.7.fna_vs_GCF_020009625.1_ASM2000962v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4144138,0,0,0,0,0,0,110933_subject_array_1739486442.bin
4272,1110502,KA081020-065,1110502.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/264/455/GCF_000264455.2_ASM26445v2,5,1110502.3.fna,GCF_000264455.2_ASM26445v2_genomic.fna,6513401,6512983,1110502.3.fna_vs_GCF_000264455.2_ASM26445v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6512980,0,1,2,0,0,0,1110502_subject_array_1739486447.bin
4362,1114870,CECT 7908,1114870.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/409/845/GCF_030409845.1_ASM3040984v1,5,1114870.3.fna,GCF_030409845.1_ASM3040984v1_genomic.fna,5002601,5002601,1114870.3.fna_vs_GCF_030409845.1_ASM3040984v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5002601,0,0,0,0,0,0,1114870_subject_array_1739486451.bin
4391,1115511,DSM 17582,1115511.6,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/833/075/GCF_022833075.1_EaTS,5,1115511.6.fna,GCF_022833075.1_EaTS_genomic.fna,4745605,4745605,1115511.6.fna_vs_GCF_022833075.1_EaTS_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4745605,0,0,0,0,0,0,1115511_subject_array_1739486458.bin
4741,1117645,OSUVM1,1117645.211,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/843/925/GCF_002843925.1_ASM284392v1,5,1117645.211.fna,GCF_002843925.1_ASM284392v1_genomic.fna,4143470,4143470,1117645.211.fna_vs_GCF_002843925.1_ASM284392v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4143470,0,0,0,0,0,0,1117645_subject_array_1739486461.bin
4830,1120523,MJM8645,1120523.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/625/365/GCF_001625365.1_ASM162536v1,5,1120523.3.fna,GCF_001625365.1_ASM162536v1_genomic.fna,9234445,9234445,1120523.3.fna_vs_GCF_001625365.1_ASM162536v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,9234445,0,0,0,0,0,0,1120523_subject_array_1739486468.bin
4884,1120954,DSM 21549,1120954.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/421/525/GCF_000421525.1_ASM42152v1,5,1120954.3.fna,GCF_000421525.1_ASM42152v1_genomic.fna,2990149,2990149,1120954.3.fna_vs_GCF_000421525.1_ASM42152v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2990149,0,0,0,0,0,0,1120954_subject_array_1739486471.bin
5499,1123032,DSM 19335,1123032.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/426/625/GCF_000426625.1_ASM42662v1,5,1123032.3.fna,GCF_000426625.1_ASM42662v1_genomic.fna,3530952,3539325,1123032.3.fna_vs_GCF_000426625.1_ASM42662v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,8359,3530966,0,0,0,0,0,0,1123032_subject_array_1739486473.bin
5624,1123358,DSM 20339,1123358.5,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/841/405/GCF_003841405.1_ASM384140v1,5,1123358.5.fna,GCF_003841405.1_ASM384140v1_genomic.fna,2595756,2595756,1123358.5.fna_vs_GCF_003841405.1_ASM384140v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2595756,0,0,0,0,0,0,1123358_subject_array_1739486476.bin
5689,1123515,DSM 12352,1123515.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/483/485/GCF_000483485.1_ASM48348v1,5,1123515.3.fna,GCF_000483485.1_ASM48348v1_genomic.fna,2440706,2443034,1123515.3.fna_vs_GCF_000483485.1_ASM48348v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,2328,2440706,0,0,0,0,0,0,1123515_subject_array_1739486477.bin
5698,1123773,QHL1,1123773.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/882/345/GCF_001882345.1_ASM188234v1,5,1123773.3.fna,GCF_001882345.1_ASM188234v1_genomic.fna,4155338,4155338,1123773.3.fna_vs_GCF_001882345.1_ASM188234v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,3569,4151769,0,0,0,0,0,0,1123773_subject_array_1739486480.bin
5730,1124761,DSM 45913,1124761.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/207/745/GCF_014207745.1_ASM1420774v1,5,1124761.3.fna,GCF_014207745.1_ASM1420774v1_genomic.fna,9231644,9231644,1124761.3.fna_vs_GCF_014207745.1_ASM1420774v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,9231644,0,0,0,0,0,0,1124761_subject_array_1739486487.bin
5930,1128331,ccbau 45436,1128331.11,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/100/575/GCF_003100575.1_ASM310057v1,5,1128331.11.fna,GCF_003100575.1_ASM310057v1_genomic.fna,6913799,6913799,1128331.11.fna_vs_GCF_003100575.1_ASM310057v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6913798,0,0,1,0,0,0,1128331_subject_array_1739486493.bin
6023,1131452,UF31,1131452.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/945/GCF_000258945.1_ASM25894v1,5,1131452.3.fna,GCF_000258945.1_ASM25894v1_genomic.fna,862059,862059,1131452.3.fna_vs_GCF_000258945.1_ASM25894v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,862059,0,0,0,0,0,0,1131452_subject_array_1739486494.bin
6024,1131453,UF33,1131453.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/965/GCF_000258965.1_ASM25896v1,5,1131453.3.fna,GCF_000258965.1_ASM25896v1_genomic.fna,869506,869506,1131453.3.fna_vs_GCF_000258965.1_ASM25896v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,869506,0,0,0,0,0,0,1131453_subject_array_1739486495.bin
6025,1131454,UFG1,1131454.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/985/GCF_000258985.1_ASM25898v1,5,1131454.3.fna,GCF_000258985.1_ASM25898v1_genomic.fna,868614,868614,1131454.3.fna_vs_GCF_000258985.1_ASM25898v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,868614,0,0,0,0,0,0,1131454_subject_array_1739486495.bin
6029,1131552,MK1,1131552.3,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/425/GCF_000365425.1_ASM36542v1,5,1131552.3.fna,GCF_000365425.1_ASM36542v1_genomic.fna,5233591,5233591,1131552.3.fna_vs_GCF_000365425.1_ASM36542v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,5233591,0,0,0,0,0,0,1131552_subject_array_1739486500.bin
6145,1134687,2024HQ-00017,1134687.1140,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/448/985/GCF_038448985.1_ASM3844898v1,5,1134687.1140.fna,GCF_038448985.1_ASM3844898v1_genomic.fna,6211678,6211678,1134687.1140.fna_vs_GCF_038448985.1_ASM3844898v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6211678,0,0,0,0,0,0,1134687_subject_array_1739486505.bin
6247,1134687,AR375,1134687.63,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/074/075/GCF_003074075.1_ASM307407v1,5,1134687.63.fna,GCF_003074075.1_ASM307407v1_genomic.fna,6525490,6525490,1134687.63.fna_vs_GCF_003074075.1_ASM307407v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6525490,0,0,0,0,0,0,1134687_subject_array_1739486510.bin
6250,1134687,ARGID_32776,1134687.578,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/922/831/305/GCF_922831305.1_ARGID_32776,5,1134687.578.fna,GCF_922831305.1_ARGID_32776_genomic.fna,6126261,6126261,1134687.578.fna_vs_GCF_922831305.1_ARGID_32776_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6126261,0,0,0,0,0,0,1134687_subject_array_1739486516.bin
6265,1134687,BD177,1134687.176,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/005/GCF_010093005.1_ASM1009300v1,5,1134687.176.fna,GCF_010093005.1_ASM1009300v1_genomic.fna,6812698,6812698,1134687.176.fna_vs_GCF_010093005.1_ASM1009300v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6812698,0,0,0,0,0,0,1134687_subject_array_1739486521.bin
6267,1134687,BSI-KPN166,1134687.701,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/263/805/GCF_025263805.1_ASM2526380v1,5,1134687.701.fna,GCF_025263805.1_ASM2526380v1_genomic.fna,6917102,6917102,1134687.701.fna_vs_GCF_025263805.1_ASM2526380v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6917102,0,0,0,0,0,0,1134687_subject_array_1739486528.bin
6294,1134687,CPO266,1134687.841,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/294/285/GCF_030294285.1_ASM3029428v1,5,1134687.841.fna,GCF_030294285.1_ASM3029428v1_genomic.fna,6866278,6866278,1134687.841.fna_vs_GCF_030294285.1_ASM3029428v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6866278,0,0,0,0,0,0,1134687_subject_array_1739486534.bin
6298,1134687,CPO453,1134687.835,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/283/225/GCF_030283225.1_ASM3028322v1,5,1134687.835.fna,GCF_030283225.1_ASM3028322v1_genomic.fna,6972486,6972486,1134687.835.fna_vs_GCF_030283225.1_ASM3028322v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6972486,0,0,0,0,0,0,1134687_subject_array_1739486540.bin
6491,1134687,RHB20-C01,1134687.209,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/105/195/GCF_014105195.1_ASM1410519v1,5,1134687.209.fna,GCF_014105195.1_ASM1410519v1_genomic.fna,6240015,6240015,1134687.209.fna_vs_GCF_014105195.1_ASM1410519v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6240015,0,0,0,0,0,0,1134687_subject_array_1739486545.bin
6497,1134687,RHBSTW-00409,1134687.198,5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/610/655/GCF_013610655.1_ASM1361065v1,5,1134687.198.fna,GCF_013610655.1_ASM1361065v1_genomic.fna,6603523,6603523,1134687.198.fna_vs_GCF_013610655.1_ASM1361065v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,6603523,0,0,0,0,0,0,1134687_subject_array_1739486550.bin
