col1,col2,col3,col4,col5,col6,col7,query_fna,subject_fna,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
53216,139,S22_Assembly,139.457,169,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/044/005/GCF_021044005.1_ASM2104400v1,169,139.457.fna,GCF_021044005.1_ASM2104400v1_genomic.fna,1204022,1204022,139.457.fna_vs_GCF_021044005.1_ASM2104400v1_genomic.fna_blast.xml,0,0,0,0,0,0,2,1,1204015,0,1,3,0,0,0,139_subject_array_1741618000.bin
53217,139,S23_Assembly,139.447,127,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/965/GCF_021043965.1_ASM2104396v1,127,139.447.fna,GCF_021043965.1_ASM2104396v1_genomic.fna,1245500,1245500,139.447.fna_vs_GCF_021043965.1_ASM2104396v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,0,1245493,0,2,4,0,0,0,139_subject_array_1741618001.bin
53218,139,S24_Assembly,139.451,150,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/985/GCF_021043985.1_ASM2104398v1,150,139.451.fna,GCF_021043985.1_ASM2104398v1_genomic.fna,1249867,1249867,139.451.fna_vs_GCF_021043985.1_ASM2104398v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,1,1249860,0,2,3,0,0,0,139_subject_array_1741618002.bin
53219,139,S25_Assembly,139.448,137,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/935/GCF_021043935.1_ASM2104393v1,137,139.448.fna,GCF_021043935.1_ASM2104393v1_genomic.fna,1213884,1213884,139.448.fna_vs_GCF_021043935.1_ASM2104393v1_genomic.fna_blast.xml,0,0,0,0,0,0,5,0,1213875,0,2,2,0,0,0,139_subject_array_1741618002.bin
53220,139,S26_Assembly,139.450,192,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/925/GCF_021043925.1_ASM2104392v1,192,139.450.fna,GCF_021043925.1_ASM2104392v1_genomic.fna,1177935,1177935,139.450.fna_vs_GCF_021043925.1_ASM2104392v1_genomic.fna_blast.xml,0,0,0,1,0,0,3,0,1177924,0,2,5,0,0,0,139_subject_array_1741618003.bin
53221,139,S27_Assembly,139.449,133,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/905/GCF_021043905.1_ASM2104390v1,133,139.449.fna,GCF_021043905.1_ASM2104390v1_genomic.fna,1231045,1231045,139.449.fna_vs_GCF_021043905.1_ASM2104390v1_genomic.fna_blast.xml,0,0,0,0,0,0,2,0,1231039,0,0,4,0,0,0,139_subject_array_1741618004.bin
53222,139,S28_Assembly,139.441,218,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/845/GCF_021043845.1_ASM2104384v1,218,139.441.fna,GCF_021043845.1_ASM2104384v1_genomic.fna,1179627,1179627,139.441.fna_vs_GCF_021043845.1_ASM2104384v1_genomic.fna_blast.xml,0,0,0,0,0,0,4,0,1179610,0,1,12,0,0,0,139_subject_array_1741618005.bin
53223,139,S29_Assembly,139.442,97,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/825/GCF_021043825.1_ASM2104382v1,97,139.442.fna,GCF_021043825.1_ASM2104382v1_genomic.fna,1272581,1272581,139.442.fna_vs_GCF_021043825.1_ASM2104382v1_genomic.fna_blast.xml,0,0,0,0,0,0,4,0,1272525,0,9,43,0,0,0,139_subject_array_1741618006.bin
53224,139,S30_Assembly,139.446,112,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/875/GCF_021043875.1_ASM2104387v1,112,139.446.fna,GCF_021043875.1_ASM2104387v1_genomic.fna,1257639,1257639,139.446.fna_vs_GCF_021043875.1_ASM2104387v1_genomic.fna_blast.xml,0,0,0,0,0,0,2,0,1257633,0,3,1,0,0,0,139_subject_array_1741618007.bin
53225,139,S31_Assembly,139.445,80,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/865/GCF_021043865.1_ASM2104386v1,80,139.445.fna,GCF_021043865.1_ASM2104386v1_genomic.fna,1237561,1237561,139.445.fna_vs_GCF_021043865.1_ASM2104386v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1237558,0,3,0,0,0,0,139_subject_array_1741618008.bin
53226,139,S32_Assembly,139.440,117,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/805/GCF_021043805.1_ASM2104380v1,117,139.440.fna,GCF_021043805.1_ASM2104380v1_genomic.fna,1218718,1218718,139.440.fna_vs_GCF_021043805.1_ASM2104380v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1218713,0,1,4,0,0,0,139_subject_array_1741618009.bin
53227,139,S33_Assembly,139.443,145,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/745/GCF_021043745.1_ASM2104374v1,145,139.443.fna,GCF_021043745.1_ASM2104374v1_genomic.fna,1297230,1297230,139.443.fna_vs_GCF_021043745.1_ASM2104374v1_genomic.fna_blast.xml,0,0,0,0,0,0,3,0,1297222,0,2,3,0,0,0,139_subject_array_1741618010.bin
53228,139,S34_Assembly,139.444,137,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/785/GCF_021043785.1_ASM2104378v1,137,139.444.fna,GCF_021043785.1_ASM2104378v1_genomic.fna,1112849,1112849,139.444.fna_vs_GCF_021043785.1_ASM2104378v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1112845,0,3,1,0,0,0,139_subject_array_1741618011.bin
53229,139,S35_Assembly,139.438,172,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/705/GCF_021043705.1_ASM2104370v1,172,139.438.fna,GCF_021043705.1_ASM2104370v1_genomic.fna,1180132,1180132,139.438.fna_vs_GCF_021043705.1_ASM2104370v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,0,1180123,0,5,3,0,0,0,139_subject_array_1741618011.bin
53230,139,S36_Assembly,139.437,173,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/735/GCF_021043735.1_ASM2104373v1,173,139.437.fna,GCF_021043735.1_ASM2104373v1_genomic.fna,1177311,1177311,139.437.fna_vs_GCF_021043735.1_ASM2104373v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1177311,0,0,0,0,0,0,139_subject_array_1741618012.bin
53231,139,S39_Assembly,139.439,238,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/645/GCF_021043645.1_ASM2104364v1,238,139.439.fna,GCF_021043645.1_ASM2104364v1_genomic.fna,1040909,1040909,139.439.fna_vs_GCF_021043645.1_ASM2104364v1_genomic.fna_blast.xml,0,0,0,0,0,0,7,1,1040887,0,4,9,1,0,0,139_subject_array_1741618013.bin
53232,139,S40_Assembly,139.433,129,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/615/GCF_021043615.1_ASM2104361v1,129,139.433.fna,GCF_021043615.1_ASM2104361v1_genomic.fna,1189649,1189649,139.433.fna_vs_GCF_021043615.1_ASM2104361v1_genomic.fna_blast.xml,0,0,0,0,0,0,2,1,1189641,0,0,5,0,0,0,139_subject_array_1741618014.bin
53233,139,S41_Assembly,139.436,94,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/665/GCF_021043665.1_ASM2104366v1,94,139.436.fna,GCF_021043665.1_ASM2104366v1_genomic.fna,1257326,1257326,139.436.fna_vs_GCF_021043665.1_ASM2104366v1_genomic.fna_blast.xml,0,0,0,0,0,0,2,0,1257317,0,2,4,1,0,0,139_subject_array_1741618015.bin
53234,139,S43_Assembly,139.435,109,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/585/GCF_021043585.1_ASM2104358v1,109,139.435.fna,GCF_021043585.1_ASM2104358v1_genomic.fna,1227223,1227223,139.435.fna_vs_GCF_021043585.1_ASM2104358v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1227222,0,0,1,0,0,0,139_subject_array_1741618016.bin
53235,139,S44_Assembly,139.434,121,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/555/GCF_021043555.1_ASM2104355v1,121,139.434.fna,GCF_021043555.1_ASM2104355v1_genomic.fna,1218906,1218906,139.434.fna_vs_GCF_021043555.1_ASM2104355v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,0,1218902,0,0,3,0,0,0,139_subject_array_1741618016.bin
53236,139,S45_Assembly,139.432,164,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/525/GCF_021043525.1_ASM2104352v1,164,139.432.fna,GCF_021043525.1_ASM2104352v1_genomic.fna,1192189,1192189,139.432.fna_vs_GCF_021043525.1_ASM2104352v1_genomic.fna_blast.xml,0,0,0,0,0,0,4,0,1192177,0,4,4,0,0,0,139_subject_array_1741618018.bin
53237,139,S47_Assembly,139.427,206,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/435/GCF_021043435.1_ASM2104343v1,206,139.427.fna,GCF_021043435.1_ASM2104343v1_genomic.fna,1170558,1170558,139.427.fna_vs_GCF_021043435.1_ASM2104343v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1170550,0,2,6,0,0,0,139_subject_array_1741618019.bin
53238,139,S48_Assembly,139.429,126,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/485/GCF_021043485.1_ASM2104348v1,126,139.429.fna,GCF_021043485.1_ASM2104348v1_genomic.fna,1220560,1220560,139.429.fna_vs_GCF_021043485.1_ASM2104348v1_genomic.fna_blast.xml,0,0,0,1,0,0,1,1,1220550,0,4,3,0,0,0,139_subject_array_1741618020.bin
53239,139,S49_Assembly,139.426,257,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/465/GCF_021043465.1_ASM2104346v1,257,139.426.fna,GCF_021043465.1_ASM2104346v1_genomic.fna,1139620,1139620,139.426.fna_vs_GCF_021043465.1_ASM2104346v1_genomic.fna_blast.xml,0,0,0,0,0,0,2,0,1139605,0,3,10,0,0,0,139_subject_array_1741618021.bin
53240,139,S90_Assembly,139.430,122,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/043/505/GCF_021043505.1_ASM2104350v1,122,139.430.fna,GCF_021043505.1_ASM2104350v1_genomic.fna,1216377,1216377,139.430.fna_vs_GCF_021043505.1_ASM2104350v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,1216377,0,0,0,0,0,0,139_subject_array_1741618021.bin
53241,1390,10456,1390.572,44,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/933/355/GCF_009933355.1_ASM993335v1,44,1390.572.fna,GCF_009933355.1_ASM993335v1_genomic.fna,4187606,4187606,1390.572.fna_vs_GCF_009933355.1_ASM993335v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,0,4187605,0,0,0,0,0,0,1390_subject_array_1741618024.bin
53242,1390,11B91,1390.171,14,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/558/705/GCF_001558705.1_ASM155870v1,14,1390.171.fna,GCF_001558705.1_ASM155870v1_genomic.fna,4023658,4023658,1390.171.fna_vs_GCF_001558705.1_ASM155870v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,28211,3995443,0,0,2,2,0,0,1390_subject_array_1741618027.bin
53243,1390,19742-1,1390.536,15,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/804/245/GCF_004804245.1_ASM480424v1,15,1390.536.fna,GCF_004804245.1_ASM480424v1_genomic.fna,3883546,3883546,1390.536.fna_vs_GCF_004804245.1_ASM480424v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3883546,0,0,0,0,0,0,1390_subject_array_1741618029.bin
53244,1390,19742-2,1390.535,14,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/804/235/GCF_004804235.1_ASM480423v1,14,1390.535.fna,GCF_004804235.1_ASM480423v1_genomic.fna,3882439,3882439,1390.535.fna_vs_GCF_004804235.1_ASM480423v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3882439,0,0,0,0,0,0,1390_subject_array_1741618032.bin
53245,1390,206.2.2,1390.873,69,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/714/985/GCF_023714985.1_ASM2371498v1,69,1390.873.fna,GCF_023714985.1_ASM2371498v1_genomic.fna,3759069,3759069,1390.873.fna_vs_GCF_023714985.1_ASM2371498v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,0,3759068,0,0,0,0,0,0,1390_subject_array_1741618034.bin
53246,1390,2536,1390.890,46,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/653/145/GCF_024653145.1_ASM2465314v1,46,1390.890.fna,GCF_024653145.1_ASM2465314v1_genomic.fna,3900554,3900554,1390.890.fna_vs_GCF_024653145.1_ASM2465314v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3900554,0,0,0,0,0,0,1390_subject_array_1741618037.bin
53247,1390,2785,1390.891,127,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/653/455/GCF_024653455.1_ASM2465345v1,127,1390.891.fna,GCF_024653455.1_ASM2465345v1_genomic.fna,4118578,4118578,1390.891.fna_vs_GCF_024653455.1_ASM2465345v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4118578,0,0,0,0,0,0,1390_subject_array_1741618040.bin
53248,1390,2787,1390.892,46,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/653/505/GCF_024653505.1_ASM2465350v1,46,1390.892.fna,GCF_024653505.1_ASM2465350v1_genomic.fna,3913627,3913627,1390.892.fna_vs_GCF_024653505.1_ASM2465350v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3913627,0,0,0,0,0,0,1390_subject_array_1741618042.bin
53249,1390,2788,1390.894,31,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/653/525/GCF_024653525.1_ASM2465352v1,31,1390.894.fna,GCF_024653525.1_ASM2465352v1_genomic.fna,3956622,3956622,1390.894.fna_vs_GCF_024653525.1_ASM2465352v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3956622,0,0,0,0,0,0,1390_subject_array_1741618045.bin
53250,1390,2791,1390.893,31,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/653/545/GCF_024653545.1_ASM2465354v1,31,1390.893.fna,GCF_024653545.1_ASM2465354v1_genomic.fna,3848891,3848891,1390.893.fna_vs_GCF_024653545.1_ASM2465354v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3848891,0,0,0,0,0,0,1390_subject_array_1741618047.bin
53251,1390,78-1,1390.895,74,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/706/495/GCF_024706495.1_ASM2470649v1,74,1390.895.fna,GCF_024706495.1_ASM2470649v1_genomic.fna,4089823,4089823,1390.895.fna_vs_GCF_024706495.1_ASM2470649v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,0,4089821,0,0,1,0,0,0,1390_subject_array_1741618050.bin
53252,1390,AAK_S6,1390.590,920,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/440/355/GCF_011440355.1_ASM1144035v1,920,1390.590.fna,GCF_011440355.1_ASM1144035v1_genomic.fna,4405867,4405867,1390.590.fna_vs_GCF_011440355.1_ASM1144035v1_genomic.fna_blast.xml,0,0,0,0,0,0,50,12,4405696,0,43,63,3,0,0,1390_subject_array_1741618053.bin
53253,1390,AD20,1390.780,28,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/791/865/GCF_018791865.1_ASM1879186v1,28,1390.780.fna,GCF_018791865.1_ASM1879186v1_genomic.fna,4003399,4003399,1390.780.fna_vs_GCF_018791865.1_ASM1879186v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4003399,0,0,0,0,0,0,1390_subject_array_1741618055.bin
53254,1390,AD20_2,1390.845,28,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/256/445/GCF_020256445.1_ASM2025644v1,28,1390.845.fna,GCF_020256445.1_ASM2025644v1_genomic.fna,4003399,4003399,1390.845.fna_vs_GCF_020256445.1_ASM2025644v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,4003399,0,0,0,0,0,0,1390_subject_array_1741618058.bin
53255,1390,AM0938,1390.844,49,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/176/805/GCF_020176805.1_ASM2017680v1,49,1390.844.fna,GCF_020176805.1_ASM2017680v1_genomic.fna,4183060,4183060,1390.844.fna_vs_GCF_020176805.1_ASM2017680v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,240,4182819,0,0,0,0,0,0,1390_subject_array_1741618061.bin
53256,1390,ATCC 23842,1390.1023,332,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/317/035/GCF_031317035.1_ASM3131703v1,332,1390.1023.fna,GCF_031317035.1_ASM3131703v1_genomic.fna,4043385,4043385,1390.1023.fna_vs_GCF_031317035.1_ASM3131703v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,29,4042934,0,2,5,414,0,0,1390_subject_array_1741618064.bin
53257,1390,AUPP2,1390.1066,21,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/668/135/GCF_036668135.1_ASM3666813v1,21,1390.1066.fna,GCF_036668135.1_ASM3666813v1_genomic.fna,3864629,3864629,1390.1066.fna_vs_GCF_036668135.1_ASM3666813v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3864629,0,0,0,0,0,0,1390_subject_array_1741618066.bin
53258,1390,AW3,1390.1037,14,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/726/865/GCF_035726865.1_ASM3572686v1,14,1390.1037.fna,GCF_035726865.1_ASM3572686v1_genomic.fna,3952335,3952335,1390.1037.fna_vs_GCF_035726865.1_ASM3572686v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3952335,0,0,0,0,0,0,1390_subject_array_1741618069.bin
53259,1390,B-1162,1390.1061,35,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/212/085/GCF_036212085.1_ASM3621208v1,35,1390.1061.fna,GCF_036212085.1_ASM3621208v1_genomic.fna,3966750,3966750,1390.1061.fna_vs_GCF_036212085.1_ASM3621208v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,3966750,0,0,0,0,0,0,1390_subject_array_1741618071.bin
53260,1390,B-14396,1390.1047,17,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/811/835/GCF_035811835.1_ASM3581183v1,17,1390.1047.fna,GCF_035811835.1_ASM3581183v1_genomic.fna,3943095,3943095,1390.1047.fna_vs_GCF_035811835.1_ASM3581183v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,282,3942806,0,0,7,0,0,0,1390_subject_array_1741618074.bin
53261,1390,B-14397,1390.1048,77,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/811/775/GCF_035811775.1_ASM3581177v1,77,1390.1048.fna,GCF_035811775.1_ASM3581177v1_genomic.fna,3941370,3941370,1390.1048.fna_vs_GCF_035811775.1_ASM3581177v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,606,3940764,0,0,0,0,0,0,1390_subject_array_1741618076.bin
53262,1390,B-14460,1390.1046,19,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/811/715/GCF_035811715.1_ASM3581171v1,19,1390.1046.fna,GCF_035811715.1_ASM3581171v1_genomic.fna,3943865,3943865,1390.1046.fna_vs_GCF_035811715.1_ASM3581171v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,144,3943721,0,0,0,0,0,0,1390_subject_array_1741618079.bin
53263,1390,B-14461,1390.1042,14,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/811/675/GCF_035811675.1_ASM3581167v1,14,1390.1042.fna,GCF_035811675.1_ASM3581167v1_genomic.fna,3914912,3914912,1390.1042.fna_vs_GCF_035811675.1_ASM3581167v1_genomic.fna_blast.xml,0,0,0,0,0,0,4,25,3914871,0,0,12,0,0,0,1390_subject_array_1741618082.bin
53264,1390,B-14462,1390.1045,16,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/811/685/GCF_035811685.1_ASM3581168v1,16,1390.1045.fna,GCF_035811685.1_ASM3581168v1_genomic.fna,3915690,3915690,1390.1045.fna_vs_GCF_035811685.1_ASM3581168v1_genomic.fna_blast.xml,0,0,0,0,0,0,1,56,3915623,0,2,8,0,0,0,1390_subject_array_1741618085.bin
53265,1390,B-14464,1390.1044,14,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/811/655/GCF_035811655.1_ASM3581165v1,14,1390.1044.fna,GCF_035811655.1_ASM3581165v1_genomic.fna,3915288,3915288,1390.1044.fna_vs_GCF_035811655.1_ASM3581165v1_genomic.fna_blast.xml,0,0,0,0,0,0,4,28,3915244,0,0,12,0,0,0,1390_subject_array_1741618087.bin
