col1,col2,col3,col4,col5,col6,col7,query_fna,subject_fna,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
6,41063,CBS 506.65,41063_CBS_506.65,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/105/GCF_001890105.1_Aspzo1,http://FungiDB.org/common/downloads/Current_Release/PzonataCBS506.65/fasta/data/FungiDB-68_PzonataCBS506.65_Genome.fasta,downloads/FungiDB-68_PzonataCBS506.65_Genome.fasta,downloads/GCF_001890105.1_Aspzo1_genomic.fna,26088231,26088231,FungiDB-68_PzonataCBS506.65_Genome_vs_GCF_001890105.1_Aspzo1_genomic_blast.xml,0,0,0,0,0,0,0,72244,26015970,0,0,0,17,0,0,FungiDB-68_PzonataCBS506_subject_array_1760112891.bin
36,301854,CBS 121593,301854_CBS_121593,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/845/GCF_003184845.1_Aspibe1,http://FungiDB.org/common/downloads/Current_Release/AibericusCBS121593/fasta/data/FungiDB-68_AibericusCBS121593_Genome.fasta,downloads/FungiDB-68_AibericusCBS121593_Genome.fasta,downloads/GCF_003184845.1_Aspibe1_genomic.fna,33437983,33437983,FungiDB-68_AibericusCBS121593_Genome_vs_GCF_003184845.1_Aspibe1_genomic_blast.xml,0,0,0,0,0,0,0,11722,33426260,0,0,1,0,0,0,FungiDB-68_AibericusCBS121593_Genome_vs_GCF_003184845_subject_array_1760112916.bin
37,1191702,CBS 313.89,1191702_CBS_313.89,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/825/GCF_003184825.1_Aspfij1,http://FungiDB.org/common/downloads/Current_Release/AfijiensisCBS313.89/fasta/data/FungiDB-68_AfijiensisCBS313.89_Genome.fasta,downloads/FungiDB-68_AfijiensisCBS313.89_Genome.fasta,downloads/GCF_003184825.1_Aspfij1_genomic.fna,36513906,36513906,FungiDB-68_AfijiensisCBS313.89_Genome_vs_GCF_003184825.1_Aspfij1_genomic_blast.xml,0,0,0,1,0,0,1,12829,36500898,0,0,35,142,0,0,FungiDB-68_AfijiensisCBS313_subject_array_1760112939.bin
7,5322,PC9,5322_PC9,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/466/165/GCF_014466165.1_ASM1446616v1,http://FungiDB.org/common/downloads/Current_Release/PostreatusPC9/fasta/data/FungiDB-68_PostreatusPC9_Genome.fasta,downloads/FungiDB-68_PostreatusPC9_Genome.fasta,downloads/GCF_014466165.1_ASM1446616v1_genomic.fna,34970470,34970470,FungiDB-68_PostreatusPC9_Genome_vs_GCF_014466165.1_ASM1446616v1_genomic_blast.xml,0,0,0,0,0,0,0,0,34970468,0,1,1,0,0,0,FungiDB-68_PostreatusPC9_Genome_vs_GCF_014466165_subject_array_1760112981.bin
8,41413,CBS 516.65,41413_CBS_516.65,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/805/GCF_001890805.1_Aspgl1,http://FungiDB.org/common/downloads/Current_Release/AglaucusCBS516.65/fasta/data/FungiDB-68_AglaucusCBS516.65_Genome.fasta,downloads/FungiDB-68_AglaucusCBS516.65_Genome.fasta,downloads/GCF_001890805.1_Aspgl1_genomic.fna,27993362,27993362,FungiDB-68_AglaucusCBS516.65_Genome_vs_GCF_001890805.1_Aspgl1_genomic_blast.xml,0,0,0,1,0,0,3,211065,27781823,0,0,24,444,0,2,FungiDB-68_AglaucusCBS516_subject_array_1760113004.bin
9,1182553,CBS 110553,1182553_CBS_110553,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/535/GCF_000585535.1_Clad_psam_CBS_110553_V1,http://FungiDB.org/common/downloads/Current_Release/CpsammophilaCBS110553/fasta/data/FungiDB-68_CpsammophilaCBS110553_Genome.fasta,downloads/FungiDB-68_CpsammophilaCBS110553_Genome.fasta,downloads/GCF_000585535.1_Clad_psam_CBS_110553_V1_genomic.fna,39420127,39420127,FungiDB-68_CpsammophilaCBS110553_Genome_vs_GCF_000585535.1_Clad_psam_CBS_110553_V1_genomic_blast.xml,0,0,4,0,0,0,0,85124,39334327,0,1,61,609,0,1,FungiDB-68_CpsammophilaCBS110553_Genome_vs_GCF_000585535_subject_array_1760113046.bin
38,51019,CBS 117.55,51019_CBS_117.55,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/545/GCF_003184545.1_Asphet1,http://FungiDB.org/common/downloads/Current_Release/AheteromorphusCBS117.55/fasta/data/FungiDB-68_AheteromorphusCBS117.55_Genome.fasta,downloads/FungiDB-68_AheteromorphusCBS117.55_Genome.fasta,downloads/GCF_003184545.1_Asphet1_genomic.fna,35607567,35607567,FungiDB-68_AheteromorphusCBS117.55_Genome_vs_GCF_003184545.1_Asphet1_genomic_blast.xml,0,0,0,0,0,0,1,13161715,22406711,0,165,3580,35189,0,206,FungiDB-68_AheteromorphusCBS117_subject_array_1760113079.bin
10,470704,CBS 114405,470704_CBS_114405,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/515/GCF_000585515.1_Clad_yegr_CBS_114405_V1,http://FungiDB.org/common/downloads/Current_Release/CyegresiiCBS114405/fasta/data/FungiDB-68_CyegresiiCBS114405_Genome.fasta,downloads/FungiDB-68_CyegresiiCBS114405_Genome.fasta,downloads/GCF_000585515.1_Clad_yegr_CBS_114405_V1_genomic.fna,27898422,27898422,FungiDB-68_CyegresiiCBS114405_Genome_vs_GCF_000585515.1_Clad_yegr_CBS_114405_V1_genomic_blast.xml,0,0,0,0,0,0,0,10353,27888066,0,0,1,2,0,0,FungiDB-68_CyegresiiCBS114405_Genome_vs_GCF_000585515_subject_array_1760113096.bin
39,319626,CBS 101889,319626_CBS_101889,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/865/GCF_003184865.1_Asphom1,http://FungiDB.org/common/downloads/Current_Release/AhomomorphusCBS101889/fasta/data/FungiDB-68_AhomomorphusCBS101889_Genome.fasta,downloads/FungiDB-68_AhomomorphusCBS101889_Genome.fasta,downloads/GCF_003184865.1_Asphom1_genomic.fna,34054866,34054866,FungiDB-68_AhomomorphusCBS101889_Genome_vs_GCF_003184865.1_Asphom1_genomic_blast.xml,0,0,0,0,0,0,0,33787,34020979,0,0,12,87,0,1,FungiDB-68_AhomomorphusCBS101889_Genome_vs_GCF_003184865_subject_array_1760113118.bin
40,162425,FGSC A4,162425_FGSC_A4,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/425/GCF_000011425.1_ASM1142v1,http://FungiDB.org/common/downloads/Current_Release/AnidulansFGSCA4/fasta/data/FungiDB-68_AnidulansFGSCA4_Genome.fasta,downloads/FungiDB-68_AnidulansFGSCA4_Genome.fasta,downloads/GCF_000011425.1_ASM1142v1_genomic.fna,30517218,29828291,FungiDB-68_AnidulansFGSCA4_Genome_vs_GCF_000011425.1_ASM1142v1_genomic_blast.xml,0,0,1,0,0,0,3,10276,29817868,0,3,24,115,0,1,FungiDB-68_AnidulansFGSCA4_Genome_vs_GCF_000011425_subject_array_1760113139.bin
41,5476,SC5314,5476_SC5314,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/965/GCF_000182965.3_ASM18296v3,http://FungiDB.org/common/downloads/Current_Release/CalbicansSC5314/fasta/data/FungiDB-68_CalbicansSC5314_Genome.fasta,downloads/FungiDB-68_CalbicansSC5314_Genome.fasta,downloads/GCF_000182965.3_ASM18296v3_genomic.fna,14323086,14282666,FungiDB-68_CalbicansSC5314_Genome_vs_GCF_000182965.3_ASM18296v3_genomic_blast.xml,0,0,0,0,0,0,0,5744,14275086,0,0,1820,16,0,0,FungiDB-68_CalbicansSC5314_Genome_vs_GCF_000182965_subject_array_1760113151.bin
11,1033840,CBS 119918,1033840_CBS_119918,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/125/GCF_000709125.1_Exop_aqua_CBS_119918_V1,http://FungiDB.org/common/downloads/Current_Release/EaquamarinaCBS119918/fasta/data/FungiDB-68_EaquamarinaCBS119918_Genome.fasta,downloads/FungiDB-68_EaquamarinaCBS119918_Genome.fasta,downloads/GCF_000709125.1_Exop_aqua_CBS_119918_V1_genomic.fna,41566958,41566958,FungiDB-68_EaquamarinaCBS119918_Genome_vs_GCF_000709125.1_Exop_aqua_CBS_119918_V1_genomic_blast.xml,0,0,0,0,0,0,0,18961615,22482732,0,436,12599,109065,0,511,FungiDB-68_EaquamarinaCBS119918_Genome_vs_GCF_000709125_subject_array_1760113191.bin
12,293227,CBS 101466,293227_CBS_101466,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/145/GCF_000365145.1_Phia_euro_CBS_101466_V1,http://FungiDB.org/common/downloads/Current_Release/CeuropaeaCBS101466/fasta/data/FungiDB-68_CeuropaeaCBS101466_Genome.fasta,downloads/FungiDB-68_CeuropaeaCBS101466_Genome.fasta,downloads/GCF_000365145.1_Phia_euro_CBS_101466_V1_genomic.fna,28781303,28781303,FungiDB-68_CeuropaeaCBS101466_Genome_vs_GCF_000365145.1_Phia_euro_CBS_101466_V1_genomic_blast.xml,0,0,0,0,0,0,0,61253,28719986,0,1,7,55,0,1,FungiDB-68_CeuropaeaCBS101466_Genome_vs_GCF_000365145_subject_array_1760113210.bin
13,948311,ET1,948311_ET1,32,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/067/095/GCF_900067095.1_F._proliferatum_ET1_version_1,http://FungiDB.org/common/downloads/Current_Release/FproliferatumET1/fasta/data/FungiDB-68_FproliferatumET1_Genome.fasta,downloads/FungiDB-68_FproliferatumET1_Genome.fasta,downloads/GCF_900067095.1_F._proliferatum_ET1_version_1_genomic.fna,45210324,45210324,FungiDB-68_FproliferatumET1_Genome_vs_GCF_900067095.1_F._proliferatum_ET1_version_1_genomic_blast.xml,0,0,0,0,0,0,4,467325,44740056,0,7,133,2754,0,45,FungiDB-68_FproliferatumET1_Genome_vs_GCF_900067095_subject_array_1760113238.bin
14,76777,ATCC 42132,76777_ATCC_42132,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/305/GCF_000349305.1_ASM34930v2,http://FungiDB.org/common/downloads/Current_Release/MsympodialisATCC42132/fasta/data/FungiDB-68_MsympodialisATCC42132_Genome.fasta,downloads/FungiDB-68_MsympodialisATCC42132_Genome.fasta,downloads/GCF_000349305.1_ASM34930v2_genomic.fna,7786082,7669689,FungiDB-68_MsympodialisATCC42132_Genome_vs_GCF_000349305.1_ASM34930v2_genomic_blast.xml,0,0,56,7,0,0,28,14872,3047878,0,67,398,4606303,0,80,FungiDB-68_MsympodialisATCC42132_Genome_vs_GCF_000349305_subject_array_1760113246.bin
15,86049,CBS 160.54,86049_CBS_160.54,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/165/GCF_000365165.1_Clad_carr_CBS_160_54_V1,http://FungiDB.org/common/downloads/Current_Release/CcarrioniiCBS160.54/fasta/data/FungiDB-68_CcarrioniiCBS160.54_Genome.fasta,downloads/FungiDB-68_CcarrioniiCBS160.54_Genome.fasta,downloads/GCF_000365165.1_Clad_carr_CBS_160_54_V1_genomic.fna,28991111,28991111,FungiDB-68_CcarrioniiCBS160.54_Genome_vs_GCF_000365165.1_Clad_carr_CBS_160_54_V1_genomic_blast.xml,0,0,0,0,0,0,1,10595,28980507,0,5,0,3,0,0,FungiDB-68_CcarrioniiCBS160_subject_array_1760113264.bin
16,5127,IMI 58289,5127_IMI_58289,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/079/805/GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2,http://FungiDB.org/common/downloads/Current_Release/FfujikuroiIMI58289/fasta/data/FungiDB-68_FfujikuroiIMI58289_Genome.fasta,downloads/FungiDB-68_FfujikuroiIMI58289_Genome.fasta,downloads/GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2_genomic.fna,43832314,43832314,FungiDB-68_FfujikuroiIMI58289_Genome_vs_GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2_genomic_blast.xml,0,0,1,0,0,0,0,23873,43808336,0,1,26,74,0,3,FungiDB-68_FfujikuroiIMI58289_Genome_vs_GCF_900079805_subject_array_1760113296.bin
17,5208,CBS 7841,5208_CBS_7841,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/720/195/GCF_001720195.1_ASM172019v2,http://FungiDB.org/common/downloads/Current_Release/CdepauperatusCBS7841/fasta/data/FungiDB-68_CdepauperatusCBS7841_Genome.fasta,downloads/FungiDB-68_CdepauperatusCBS7841_Genome.fasta,downloads/GCF_001720195.1_ASM172019v2_genomic.fna,15797590,16179376,FungiDB-68_CdepauperatusCBS7841_Genome_vs_GCF_001720195.1_ASM172019v2_genomic_blast.xml,0,0,636,83,0,0,698,217020,8098168,0,1278,36094,7824009,0,1390,FungiDB-68_CdepauperatusCBS7841_Genome_vs_GCF_001720195_subject_array_1760113310.bin
18,324769,CBS 10118,324769_CBS_10118,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/585/GCF_000512585.2_ASM51258v3,http://FungiDB.org/common/downloads/Current_Release/KbestiolaeCBS10118/fasta/data/FungiDB-68_KbestiolaeCBS10118_Genome.fasta,downloads/FungiDB-68_KbestiolaeCBS10118_Genome.fasta,downloads/GCF_000512585.2_ASM51258v3_genomic.fna,24360772,24551665,FungiDB-68_KbestiolaeCBS10118_Genome_vs_GCF_000512585.2_ASM51258v3_genomic_blast.xml,0,0,150,27,0,0,515,156079,17434805,0,407,909,6958601,0,172,FungiDB-68_KbestiolaeCBS10118_Genome_vs_GCF_000512585_subject_array_1760113324.bin
19,1859121,IND107,1859121_IND107,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/755/GCF_000835755.1_ASM83575v2,http://FungiDB.org/common/downloads/Current_Release/CgattiiIND107/fasta/data/FungiDB-68_CgattiiIND107_Genome.fasta,downloads/FungiDB-68_CgattiiIND107_Genome.fasta,downloads/GCF_000835755.1_ASM83575v2_genomic.fna,17649378,17799622,FungiDB-68_CgattiiIND107_Genome_vs_GCF_000835755.1_ASM83575v2_genomic_blast.xml,0,0,170,32,0,0,171,150241,9773070,0,572,5511,7869477,0,378,FungiDB-68_CgattiiIND107_Genome_vs_GCF_000835755_subject_array_1760113336.bin
20,324770,CBS 10117,324770_CBS_10117,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/565/GCF_000512565.2_ASM51256v3,http://FungiDB.org/common/downloads/Current_Release/KdejecticolaCBS10117/fasta/data/FungiDB-68_KdejecticolaCBS10117_Genome.fasta,downloads/FungiDB-68_KdejecticolaCBS10117_Genome.fasta,downloads/GCF_000512565.2_ASM51256v3_genomic.fna,23862392,23932770,FungiDB-68_KdejecticolaCBS10117_Genome_vs_GCF_000512565.2_ASM51256v3_genomic_blast.xml,0,0,272,24,0,0,274,78280,13764853,0,112,548,10088284,0,123,FungiDB-68_KdejecticolaCBS10117_Genome_vs_GCF_000512565_subject_array_1760113350.bin
21,5365,ALCF2SS1-7,5365_ALCF2SS1-7,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/813/185/GCF_003813185.1_Lenti7_1,http://FungiDB.org/common/downloads/Current_Release/LtigrinusALCF2SS1-7/fasta/data/FungiDB-68_LtigrinusALCF2SS1-7_Genome.fasta,downloads/FungiDB-68_LtigrinusALCF2SS1-7_Genome.fasta,downloads/GCF_003813185.1_Lenti7_1_genomic.fna,39530113,39530113,FungiDB-68_LtigrinusALCF2SS1-7_Genome_vs_GCF_003813185.1_Lenti7_1_genomic_blast.xml,0,0,4,0,0,0,1,352016,39176937,0,0,94,1056,0,5,FungiDB-68_LtigrinusALCF2SS1-7_Genome_vs_GCF_003813185_subject_array_1760113377.bin
22,41068,IBT 28561,41068_IBT_28561,62,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/485/GCF_002847485.1_Aspcam1,http://FungiDB.org/common/downloads/Current_Release/AcampestrisIBT28561/fasta/data/FungiDB-68_AcampestrisIBT28561_Genome.fasta,downloads/FungiDB-68_AcampestrisIBT28561_Genome.fasta,downloads/GCF_002847485.1_Aspcam1_genomic.fna,28257496,28257496,FungiDB-68_AcampestrisIBT28561_Genome_vs_GCF_002847485.1_Aspcam1_genomic_blast.xml,0,0,0,0,0,0,1,0,28257491,0,0,4,0,0,0,FungiDB-68_AcampestrisIBT28561_Genome_vs_GCF_002847485_subject_array_1760113396.bin
23,306088,IBT 23096,306088_IBT_23096,37,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/849/105/GCF_002849105.1_Aspste1,http://FungiDB.org/common/downloads/Current_Release/AsteyniiIBT23096/fasta/data/FungiDB-68_AsteyniiIBT23096_Genome.fasta,downloads/FungiDB-68_AsteyniiIBT23096_Genome.fasta,downloads/GCF_002849105.1_Aspste1_genomic.fna,37847960,37847960,FungiDB-68_AsteyniiIBT23096_Genome_vs_GCF_002849105.1_Aspste1_genomic_blast.xml,0,0,0,0,0,0,0,1,37847954,0,4,1,0,0,0,FungiDB-68_AsteyniiIBT23096_Genome_vs_GCF_002849105_subject_array_1760113432.bin
24,340412,IBT 16806,340412_IBT_16806,62,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/465/GCF_002847465.1_Aspnov1,http://FungiDB.org/common/downloads/Current_Release/AnovofumigatusIBT16806/fasta/data/FungiDB-68_AnovofumigatusIBT16806_Genome.fasta,downloads/FungiDB-68_AnovofumigatusIBT16806_Genome.fasta,downloads/GCF_002847465.1_Aspnov1_genomic.fna,32440129,32440129,FungiDB-68_AnovofumigatusIBT16806_Genome_vs_GCF_002847465.1_Aspnov1_genomic_blast.xml,0,0,0,0,0,0,1,0,32440125,0,0,3,0,0,0,FungiDB-68_AnovofumigatusIBT16806_Genome_vs_GCF_002847465_subject_array_1760113458.bin
26,29908,1099-18,29908_1099-18,15,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/961/545/GCF_000961545.1_S_schenckii_v1,http://FungiDB.org/common/downloads/Current_Release/Sschenckii1099-18/fasta/data/FungiDB-68_Sschenckii1099-18_Genome.fasta,downloads/FungiDB-68_Sschenckii1099-18_Genome.fasta,downloads/GCF_000961545.1_S_schenckii_v1_genomic.fna,32375103,32375103,FungiDB-68_Sschenckii1099-18_Genome_vs_GCF_000961545.1_S_schenckii_v1_genomic_blast.xml,0,0,0,0,0,0,0,0,32375103,0,0,0,0,0,0,FungiDB-68_Sschenckii1099-18_Genome_vs_GCF_000961545_subject_array_1760113476.bin
27,545650,5110,545650_5110,12,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/820/605/GCF_000820605.1_S_brasiliensis_5110_v1,http://FungiDB.org/common/downloads/Current_Release/Sbrasiliensis5110/fasta/data/FungiDB-68_Sbrasiliensis5110_Genome.fasta,downloads/FungiDB-68_Sbrasiliensis5110_Genome.fasta,downloads/GCF_000820605.1_S_brasiliensis_5110_v1_genomic.fna,33205847,33205847,FungiDB-68_Sbrasiliensis5110_Genome_vs_GCF_000820605.1_S_brasiliensis_5110_v1_genomic_blast.xml,0,0,0,0,0,0,0,0,33205847,0,0,0,0,0,0,FungiDB-68_Sbrasiliensis5110_Genome_vs_GCF_000820605_subject_array_1760113496.bin
28,42068,RU7,42068_RU7,0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/535/GCF_001477535.1_Pneu_jiro_RU7_V2,http://FungiDB.org/common/downloads/Current_Release/PjiroveciiRU7/fasta/data/FungiDB-68_PjiroveciiRU7_Genome.fasta,downloads/FungiDB-68_PjiroveciiRU7_Genome.fasta,downloads/GCF_001477535.1_Pneu_jiro_RU7_V2_genomic.fna,8396240,8396240,FungiDB-68_PjiroveciiRU7_Genome_vs_GCF_001477535.1_Pneu_jiro_RU7_V2_genomic_blast.xml,0,0,0,1,0,0,0,0,8396236,0,0,3,0,0,0,FungiDB-68_PjiroveciiRU7_Genome_vs_GCF_001477535_subject_array_1760113504.bin
